"","bedroomcnt","calculatedbathnbr","calculatedfinishedsquarefeet","yearbuilt","taxvaluedollarcnt","poolcnt","hashottuborspa","cluster_2"
"1591",4,4,4144,2016,1027568,0,0,1
"1592",3,2,1268,1954,443825,0,0,0
"1593",3,2,1576,1954,173981,0,0,0
"1594",3,2,1249,1942,388009,0,0,0
"1595",3,3,2409,1960,163714,0,0,0
"1596",4,4,3362,1962,219729,1,0,0
"1597",3,2,1292,1957,171482,0,0,0
"1598",4,4,3703,1964,1283009,0,0,1
"1599",3,3,1684,2001,365860,0,0,0
"1600",4,2,1986,1969,571821,0,0,0
"1601",3,2,1327,1960,246555,0,0,0
"1602",2,1,948,1949,827000,0,0,1
"1603",4,2,2004,1952,86852,0,0,0
"1604",5,3,2098,1970,465990,1,0,0
"1605",3,2,1764,1960,375594,1,0,0
"1606",3,3,1883,1978,296446,0,0,0
"1607",2,3,1728,1975,675127,0,0,1
"1608",2,1,1116,1949,299050,0,0,0
"1609",2,2,1727,1941,364169,0,0,0
"1610",3,2,1257,1941,436740,0,0,0
"1611",4,2,1736,1955,559187,0,0,0
"1612",2,1,872,1924,431481,0,0,0
"1613",3,2,1216,1955,265257,0,0,0
"1614",4,3,2746,1960,788347,1,0,1
"1615",3,1,1005,1942,375522,0,0,0
"1616",0,1,472,1923,212000,0,0,0
"1617",3,2,1544,1953,449818,0,0,0
"1618",3,3,1711,1980,377000,1,0,0
"1619",5,5,4674,2001,972758,0,0,1
"1620",4,3,1974,2001,2e+05,0,0,0
"1621",3,2,1721,1957,244843,1,0,0
"1622",0,1,680,1922,163556,0,0,0
"1623",2,3,1340,2008,411147,0,0,0
"1624",4,2,1834,1948,109803,0,0,0
"1625",3,2,1047,1950,286062,0,0,0
"1626",3,2,2425,1965,280592,1,0,0
"1627",2,2,1578,1961,480444,1,0,0
"1628",3,3,1861,1984,274179,0,0,0
"1629",3,2,1700,1989,151676,0,0,0
"1630",2,2,1253,1964,145658,1,0,0
"1631",1,1,570,1978,216448,0,0,0
"1632",3,3,2051,1936,535285,0,0,0
"1633",2,3,2025,1992,862535,1,0,1
"1634",4,2,1555,1939,436729,0,0,0
"1635",4,3,2394,2001,389399,0,0,0
"1636",2,2,1007,1987,187802,0,0,0
"1637",2,2,1440,1947,483000,0,0,0
"1638",4,4,1934,1948,64777,0,0,0
"1639",4,1,1916,1890,502232,0,0,0
"1640",4,2,1357,1954,56903,0,0,0
"1641",2,3,1840,1985,442000,1,0,0
"1642",2,1,930,1961,242975,0,0,0
"1643",3,2,1028,1924,282829,0,0,0
"1644",2,2,1851,1953,240195,1,0,0
"1645",4,3,2136,1998,349888,0,0,0
"1646",3,2,1258,1964,333333,0,0,0
"1647",2,1,685,1941,273000,0,0,0
"1648",3,2,1572,1960,245690,1,0,0
"1649",4,3,2850,1970,1190841,0,0,1
"1650",4,3,1904,1966,266289,1,0,0
"1651",2,2,1080,1991,149280,0,0,0
"1652",4,3,1698,1989,149114,0,0,0
"1653",3,2,1248,1949,219275,0,0,0
"1654",4,3,2540,2003,1028300,0,0,1
"1655",2,2,1468,1989,291517,0,0,0
"1656",4,2,1704,1913,423891,0,0,0
"1657",3,2,1769,1951,577465,0,0,0
"1658",4,2,1478,1924,317869,0,0,0
"1659",5,3,2880,2000,256241,0,0,0
"1660",2,1,764,1950,190794,0,0,0
"1661",4,2,1732,1955,183056,0,0,0
"1662",3,2,1631,1949,81264,0,0,0
"1663",3,1,1008,1946,44844,0,0,0
"1664",3,2,1587,1948,127729,0,0,0
"1665",3,1,1737,1948,393628,0,0,0
"1666",2,3,2107,1985,910984,1,0,1
"1667",5,2,1434,1957,82226,0,0,0
"1668",6,5,4880,2000,970649,1,0,1
"1669",4,4,2019,1992,636193,0,0,1
"1670",4,3,2214,1989,453343,1,0,0
"1671",6,5,3661,1917,1044914,1,0,1
"1672",3,3,2564,1953,495839,1,0,0
"1673",3,2,1690,1908,303856,0,0,0
"1674",2,2,1489,1981,291020,0,0,0
"1675",2,2,1126,1959,438370,0,0,0
"1676",4,3,1759,1950,467210,0,0,0
"1677",3,2,1082,1955,174457,0,0,0
"1678",4,2,1639,1948,574368,1,0,0
"1679",5,3,1764,1954,306349,0,0,0
"1680",5,3,2447,1950,712807,0,0,1
"1681",3,2,1630,1979,418963,0,0,0
"1682",4,3,1773,1965,148020,0,0,0
"1683",4,4,4213,1965,331234,1,0,0
"1684",3,3,1879,1994,320653,0,0,0
"1685",2,2,1331,1950,320643,0,0,0
"1686",3,1,1065,1955,305308,0,0,0
"1687",3,2,1162,1956,150232,0,0,0
"1688",5,3,3236,2007,368118,0,0,0
"1689",3,3,1582,1993,165461,0,0,0
"1690",3,2,1566,1969,164093,0,0,0
"1691",4,3,3161,2005,622000,0,0,1
"1692",3,2,1327,1990,181000,0,0,0
"1693",3,1,1222,1947,212138,0,0,0
"1694",5,3,1736,1963,450457,0,0,0
"1695",1,1,744,1948,129139,0,0,0
"1696",3,3,1707,1947,820943,1,0,1
"1697",3,1,1212,1951,935063,0,0,1
"1698",1,1,625,1950,183509,0,0,0
"1699",3,2,1648,1952,258356,0,0,0
"1700",2,2,928,1972,182219,0,0,0
"1701",4,2,1662,1954,603017,0,0,1
"1702",3,3,2094,1960,312266,1,0,0
"1703",2,1,1228,1950,483707,1,0,0
"1704",4,3,1722,1995,409034,0,0,0
"1705",3,1,1098,1939,221860,0,0,0
"1706",1,2,1218,1990,345090,1,0,0
"1707",3,1,872,1948,82231,0,0,0
"1708",4,2,1202,1956,105521,0,0,0
"1709",3,2,1263,1951,241381,0,0,0
"1710",3,2,1422,1981,142509,0,0,0
"1711",3,3,2036,1954,477465,0,0,0
"1712",2,2,979,1980,122005,1,0,0
"1713",3,2,1203,1955,319761,0,0,0
"1714",4,3,2684,1969,256004,0,0,0
"1715",3,2,1392,1965,182000,0,0,0
"1716",3,2,1728,1988,244124,0,0,0
"1717",2,1,903,1981,123829,1,0,0
"1718",2,2,1419,1965,57325,0,0,0
"1719",3,3,2356,1953,554008,0,0,0
"1720",2,1,798,1944,98132,0,0,0
"1721",3,2,1145,1955,112322,0,0,0
"1722",4,4,2616,1956,756694,0,0,1
"1723",3,2,1330,1950,395134,0,0,0
"1724",3,2,2001,1950,112397,0,0,0
"1725",4,2,1778,1948,249521,0,0,0
"1726",3,2,1768,1931,37424,0,0,0
"1727",4,2,1450,1962,317268,0,0,0
"1728",3,2,1577,1939,290758,0,0,0
"1729",3,2,1355,1955,451423,0,0,0
"1730",2,3,916,1988,321014,0,0,0
"1731",3,2,988,1973,229182,1,0,0
"1732",4,2,1541,1950,544154,0,0,0
"1733",5,2,1760,1963,84856,0,0,0
"1734",3,2,1864,1963,572888,1,0,0
"1735",3,1,1109,1956,416000,0,0,0
"1736",2,1,924,1984,134919,0,0,0
"1737",1,1,560,1923,291530,0,0,0
"1738",2,2,1335,1983,254855,0,0,0
"1739",3,1,1024,1940,84422,1,0,0
"1740",3,2,1500,1948,290018,0,0,0
"1741",4,4,2911,1954,749258,1,0,1
"1742",4,4,3267,1984,660924,1,0,1
"1743",3,2,1256,1954,63701,0,0,0
"1744",3,2,1272,1957,532500,1,0,0
"1745",3,2,1944,1951,77000,0,0,0
"1746",3,2,1957,1960,154271,0,0,0
"1747",1,2,1282,1974,415586,1,0,0
"1748",2,3,1466,1987,414110,0,0,0
"1749",6,2,3303,1887,155174,0,0,0
"1750",3,2,1152,1956,378316,0,0,0
"1751",2,2,1406,1910,148403,0,0,0
"1752",3,2,1728,1964,251120,1,0,0
"1753",3,2,1406,1955,401000,0,0,0
"1754",3,3,1478,1977,197742,1,0,0
"1755",2,1,1022,1941,65532,0,0,0
"1756",3,2,1991,1952,864011,0,0,1
"1757",3,2,1049,1950,247776,0,0,0
"1758",3,2,1826,1950,355408,0,0,0
"1759",2,3,1579,1989,701693,0,0,1
"1760",4,2,1650,1964,243658,0,0,0
"1761",4,4,2808,1941,973193,1,0,1
"1762",4,2,1272,1971,426302,0,0,0
"1763",6,5,3841,1961,351649,0,0,0
"1764",3,2,1778,1955,318080,0,0,0
"1765",3,3,2922,1974,126074,0,0,0
"1766",2,2,1127,1984,223898,1,0,0
"1767",5,3,2372,1970,649278,0,0,1
"1768",1,1,720,1973,566000,0,0,0
"1769",3,3,1436,1922,55352,0,0,0
"1770",3,5,3570,2003,1405784,0,0,1
"1771",2,2,1777,1946,438369,0,0,0
"1772",2,1,850,1928,150982,0,0,0
"1773",3,2,1120,1951,203749,0,0,0
"1774",3,3,2881,1968,738632,1,0,1
"1775",3,3,1512,1927,640690,0,0,1
"1776",4,3,2962,1988,692675,1,0,1
"1777",2,2,1352,1951,519481,0,0,0
"1778",3,2,2461,1932,937747,0,0,1
"1779",4,2,1468,1983,238951,0,0,0
"1780",2,2,1078,1928,470135,0,0,0
"1781",4,3,2187,1956,188588,0,0,0
"1782",3,2,1304,1956,73262,0,0,0
"1783",4,3,2692,1964,797647,0,0,1
"1784",2,1,956,1913,246328,0,0,0
"1785",4,4,2208,1951,382202,0,0,0
"1786",4,3,3532,1987,560438,1,0,0
"1787",4,1,1268,1953,56695,0,0,0
"1788",4,1,2366,1917,69955,0,0,0
"1789",3,2,1502,1995,416667,0,0,0
"1790",3,2,2047,1983,260951,0,0,0
"1791",3,2,1297,1976,452498,0,0,0
"1792",5,3,3376,1952,1406120,1,0,1
"1793",3,2,1140,1992,141748,0,0,0
"1794",2,2,1647,1976,200473,0,0,0
"1795",3,2,1467,1955,292422,1,0,0
"1796",3,3,1622,1964,450383,0,0,0
"1797",3,2,1136,1955,66009,0,0,0
"1798",3,2,1102,1957,273347,0,0,0
"1799",4,2,2433,1921,318244,0,0,0
"1800",3,1,1038,1951,38677,0,0,0
"1801",2,2,984,1985,305000,1,0,0
"1802",3,2,1312,1956,111319,0,0,0
"1803",4,3,2563,1988,423498,0,0,0
"1804",3,1,1056,1937,141848,0,0,0
"1805",2,1,908,1949,146530,0,0,0
"1806",2,2,1617,1950,375435,0,0,0
"1807",3,2,1240,1956,110261,0,0,0
"1808",3,2,1528,1953,414349,0,0,0
"1809",6,3,3656,1916,282000,0,0,0
"1810",3,4,2740,1926,1603643,1,0,1
"1811",2,2,2024,1947,312845,1,0,0
"1812",3,3,1569,1998,583695,0,0,0
"1813",3,1,1038,1951,365489,0,0,0
"1814",2,2,1070,1979,177878,1,0,0
"1815",5,3,1706,1949,461075,0,0,0
"1816",4,2,1412,1962,97380,1,0,0
"1817",3,3,3445,1940,674484,0,0,1
"1818",4,3,1544,1954,443400,1,0,0
"1819",4,3,2340,1969,259040,0,0,0
"1820",3,2,1130,1951,174917,0,0,0
"1821",4,2,1837,1957,385633,1,0,0
"1822",4,3,4781,1986,761983,0,0,1
"1823",2,2,1156,1981,75484,0,0,0
"1824",2,3,1131,1990,325156,0,0,0
"1825",1,1,480,1924,9058,0,0,0
"1826",4,2,1382,1957,306848,0,0,0
"1827",3,2,1297,1947,213130,0,0,0
"1828",3,1,1366,1941,65599,0,0,0
"1829",4,4,2342,1915,383140,0,0,0
"1830",3,2,1818,1970,236568,0,0,0
"1831",4,3,3055,2001,536870,1,0,0
"1832",3,1,978,1953,199532,0,0,0
"1833",5,3,2619,1947,557642,0,0,0
"1834",4,2,1833,1956,373818,0,0,0
"1835",2,2,1492,1964,455485,1,0,0
"1836",4,4,3150,1990,1064178,1,0,1
"1837",2,1,974,1924,265506,0,0,0
"1838",2,1,1129,1939,470779,0,0,0
"1839",3,2,1784,1978,214799,0,0,0
"1840",5,3,2360,1962,137011,1,0,0
"1841",2,2,1718,1951,996232,1,0,1
"1842",2,3,962,1987,303747,0,0,0
"1843",3,3,1157,1981,201297,0,0,0
"1844",3,3,1997,1946,612553,1,0,1
"1845",3,1,1260,1914,278557,0,0,0
"1846",3,1,998,1944,137888,0,0,0
"1847",4,3,2782,1941,732318,0,0,1
"1848",3,3,1690,1939,187186,0,0,0
"1849",3,2,1480,1992,168210,1,0,0
"1850",2,4,2253,1954,758235,1,0,1
"1851",3,2,1319,1976,282719,0,0,0
"1852",4,2,1834,1965,1115125,1,0,1
"1853",4,4,2524,2009,483708,0,0,0
"1854",3,2,1679,1960,445634,1,0,0
"1855",3,1,1000,1957,30397,0,0,0
"1856",2,1,1309,1948,234302,0,0,0
"1857",3,2,2087,1957,161110,0,0,0
"1858",5,3,1959,1954,88170,0,0,0
"1859",3,1,1388,1948,265311,0,0,0
"1860",3,1,1064,1952,254730,0,0,0
"1861",3,2,1260,1955,55191,1,0,0
"1862",2,2,1036,1968,201000,0,0,0
"1863",3,3,1767,1991,190362,0,0,0
"1864",2,1,962,1903,215234,0,0,0
"1865",4,2,1998,1991,236821,1,0,0
"1866",3,2,1971,1956,305731,0,0,0
"1867",1,1,804,1981,184000,1,0,0
"1868",3,2,1678,1957,69335,0,0,0
"1869",2,2,1370,1991,320705,0,0,0
"1870",3,1,985,1953,275150,0,0,0
"1871",4,2,1771,1974,294011,0,0,0
"1872",3,2,2202,1948,172581,0,0,0
"1873",3,3,1730,1937,568539,0,0,0
"1874",3,2,1449,1975,203353,0,0,0
"1875",3,2,1770,1960,493507,1,0,0
"1876",3,2,1799,1949,346226,0,0,0
"1877",2,1,1510,1940,354377,0,0,0
"1878",4,3,2419,1967,640797,0,0,1
"1879",3,3,1416,1946,567524,0,0,0
"1880",3,2,1731,1951,174986,0,0,0
"1881",4,2,1596,1976,105456,0,0,0
"1882",3,2,1456,1962,395022,0,0,0
"1883",3,3,2110,2001,487000,0,0,0
"1884",3,2,1266,1952,203649,0,0,0
"1885",4,3,1527,1923,273566,0,0,0
"1886",3,2,1617,1956,452500,1,0,0
"1887",4,2,1813,1964,204589,1,0,0
"1888",1,1,595,1964,211000,0,0,0
"1889",4,3,2254,1924,883158,0,0,1
"1890",4,3,2689,1946,460000,0,0,0
"1891",2,1,864,1959,308000,0,0,0
"1892",3,2,1512,1925,432050,0,0,0
"1893",4,2,1904,1976,142023,1,0,0
"1894",4,1,1428,1952,311973,0,0,0
"1895",1,1,737,1961,21814,1,0,0
"1896",3,2,1470,1937,165601,0,0,0
"1897",4,3,2403,1974,435590,0,0,0
"1898",5,3,2576,1970,352816,1,0,0
"1899",3,2,1597,1950,394585,0,0,0
"1900",2,2,900,1949,258882,0,0,0
"1901",5,4,2676,1940,212104,0,0,0
"1902",3,2,1356,1952,223122,0,0,0
"1903",3,2,1808,1954,636620,0,0,1
"1904",3,2,1303,1966,238552,0,0,0
"1905",3,3,1650,1924,31626,0,0,0
"1906",3,2,1405,1972,309092,0,0,0
"1907",2,3,2373,2005,1663483,0,0,1
"1908",3,2,1751,1930,643336,0,0,1
"1909",3,3,1409,1979,406099,1,0,0
"1910",4,2,1613,1963,229909,0,0,0
"1911",2,2,1180,2008,741475,0,0,1
"1912",4,3,1910,1942,66212,0,0,0
"1913",4,2,2746,1932,305710,0,0,0
"1914",3,2,1500,1956,916729,0,0,1
"1915",4,2,1720,1925,63531,0,0,0
"1916",2,1,788,1938,397049,0,0,0
"1917",2,2,1588,1955,451440,0,0,0
"1918",2,2,1380,1938,43441,0,0,0
"1919",5,3,2289,1971,725000,1,0,1
"1920",3,2,1397,1920,32487,0,0,0
"1921",4,3,2403,1964,333150,1,0,0
"1922",4,2,1690,1954,274418,0,0,0
"1923",3,2,1512,2014,151423,0,0,0
"1924",3,2,990,1955,425300,1,0,0
"1925",3,2,1374,1912,229006,0,0,0
"1926",4,2,1642,1947,941136,0,0,1
"1927",3,3,1618,2007,228122,0,0,0
"1928",2,3,1212,2003,468030,0,0,0
"1929",2,1,892,1940,40333,0,0,0
"1930",4,3,2390,1957,532778,1,0,0
"1931",5,3,1956,1924,363472,0,0,0
"1932",2,2,950,1988,169911,1,0,0
"1933",3,3,1638,1982,278047,0,0,0
"1934",4,3,2403,1964,676046,1,0,1
"1935",2,1,966,1921,324206,0,0,0
"1936",3,1,1328,1929,304336,0,0,0
"1937",3,2,1342,1942,153290,0,0,0
"1938",3,2,921,1955,213832,0,0,0
"1939",2,2,1310,1964,267295,1,0,0
"1940",3,3,2069,2001,502232,0,0,0
"1941",1,1,680,1973,532591,0,0,0
"1942",2,1,952,1965,172029,0,0,0
"1943",2,2,1107,1971,177009,1,0,0
"1944",3,3,2062,1990,433110,0,0,0
"1945",3,2,1539,1961,86724,0,0,0
"1946",4,2,1751,1952,502500,0,0,0
"1947",2,2,1717,1978,257816,0,0,0
"1948",2,3,995,1986,243556,0,0,0
"1949",4,2,1854,1954,84657,0,0,0
"1950",3,2,1515,1944,578692,0,0,0
"1951",4,2,1388,1953,505340,0,0,0
"1952",4,3,2522,1944,479444,0,0,0
"1953",3,2,1121,1963,58309,0,0,0
"1954",3,2,1444,1947,353678,0,0,0
"1955",4,2,2043,1963,623181,1,0,1
"1956",3,2,1529,1954,713207,0,0,1
"1957",4,3,3945,1925,1263880,0,0,1
"1958",1,2,1146,1987,458589,0,0,0
"1959",3,3,1465,1989,285508,0,0,0
"1960",3,3,2071,1987,584417,0,0,0
"1961",2,2,1006,1985,362435,0,0,0
"1962",3,2,1488,2007,877689,0,0,1
"1963",3,1,1176,1952,362436,0,0,0
"1964",2,1,1008,1951,264219,0,0,0
"1965",3,3,1764,1975,228750,1,0,0
"1966",3,2,1026,1950,60422,0,0,0
"1967",4,2,1907,1953,230572,0,0,0
"1968",2,2,1054,1976,371361,0,0,0
"1969",3,2,1704,1905,265499,0,0,0
"1970",3,2,1767,1953,550000,0,0,0
"1971",4,3,1988,1951,429687,0,0,0
"1972",3,3,2223,2004,548000,0,0,0
"1973",3,2,1288,1960,431000,0,0,0
"1974",4,1,1768,1887,367964,0,0,0
"1975",3,1,962,1945,157799,0,0,0
"1976",5,3,2744,1929,149590,0,0,0
"1977",2,2,1073,1978,175611,0,0,0
"1978",4,2,1597,1955,1089363,0,0,1
"1979",5,3,2438,1990,398407,0,0,0
"1980",3,2,1192,1979,287497,0,0,0
"1981",1,1,735,1972,155042,1,0,0
"1982",3,2,1373,1988,165625,0,0,0
"1983",4,3,2497,1929,373677,0,0,0
"1984",4,2,1440,1963,75091,0,0,0
"1985",2,1,938,1948,566000,0,0,0
"1986",2,2,3262,1937,337199,1,0,0
"1987",4,2,1781,1964,65808,0,0,0
"1988",4,2,1925,1962,318309,0,0,0
"1989",1,1,930,2007,587383,0,0,0
"1990",4,2,1994,1959,249815,0,0,0
"1991",3,2,1374,1969,97883,0,0,0
"1992",2,2,1407,1926,17507,0,0,0
"1993",2,1,806,1949,263741,0,0,0
"1994",3,2,1540,1975,234339,0,0,0
"1995",5,2,2274,1987,269384,0,0,0
"1996",2,1,1078,1908,143066,0,0,0
"1997",3,2,1118,1955,231079,0,0,0
"1998",3,1,1233,1954,357000,0,0,0
"1999",4,2,1638,1971,298894,1,0,0
"2000",4,3,1799,1978,389048,0,0,0
"2001",5,3,2468,1963,506172,1,0,0
"2002",1,1,693,1970,276655,0,0,0
"2003",2,2,1398,1970,433185,1,0,0
"2004",6,3,3452,1954,676083,0,0,1
"2005",2,2,903,1973,211000,1,0,0
"2006",2,2,1370,2009,616884,0,0,1
"2007",2,2,1240,1941,160177,0,0,0
"2008",3,4,3540,2000,1004284,0,0,1
"2009",3,1,970,1952,294362,0,0,0
"2010",1,1,458,1948,228431,0,0,0
"2011",2,2,1183,1989,324084,0,0,0
"2012",3,2,1427,1939,339530,0,0,0
"2013",3,2,1234,1958,391255,0,0,0
"2014",3,3,1102,1972,507036,0,0,0
"2015",2,3,1184,1921,175260,0,0,0
"2016",4,3,2424,1967,545297,1,0,0
"2017",3,3,1457,1986,352000,0,0,0
"2018",3,2,1348,1950,250499,1,0,0
"2019",3,2,2536,1928,311112,0,0,0
"2020",2,1,826,1949,162239,0,0,0
"2021",2,1,818,1952,200048,0,0,0
"2022",3,3,1392,1954,373164,0,0,0
"2023",2,2,1379,1946,229288,0,0,0
"2024",4,3,1925,1988,140691,0,0,0
"2025",2,2,1482,1979,328000,1,0,0
"2026",2,2,1089,1984,272455,1,0,0
"2027",4,4,2254,1951,504880,1,0,0
"2028",4,2,1086,1954,254327,0,0,0
"2029",3,2,1254,1963,280162,0,0,0
"2030",2,2,1114,1980,187450,0,0,0
"2031",2,3,2123,1961,1282169,0,0,1
"2032",4,3,1795,1999,463525,0,0,0
"2033",3,2,1880,2002,229000,0,0,0
"2034",2,2,1393,1957,641659,0,0,1
"2035",4,2,1258,1947,349151,0,0,0
"2036",5,4,4035,1999,1092244,0,0,1
"2037",2,1,1120,1947,295749,0,0,0
"2038",4,3,2825,1959,455647,1,0,0
"2039",4,3,1734,1905,160061,0,0,0
"2040",3,2,1673,1960,688112,0,0,1
"2041",5,5,3001,1997,894129,1,0,1
"2042",3,2,1191,1918,128660,0,0,0
"2043",3,2,1668,1939,366250,0,0,0
"2044",2,3,1270,2013,450419,0,0,0
"2045",4,3,2629,1981,388292,1,0,0
"2046",1,1,863,1985,178442,1,0,0
"2047",2,1,864,1949,327115,0,0,0
"2048",3,2,1215,1961,292000,0,0,0
"2049",2,2,1330,1985,202599,1,0,0
"2050",3,2,1154,1957,171369,0,0,0
"2051",3,3,2208,1939,233690,0,0,0
"2052",4,3,2263,1998,738640,0,0,1
"2053",2,1,1192,1925,30598,0,0,0
"2054",3,3,2499,1990,910448,0,0,1
"2055",2,1,692,1938,90469,0,0,0
"2056",3,3,2052,1962,480818,1,0,0
"2057",5,5,4904,1990,1407083,1,0,1
"2058",3,2,1915,1941,245889,1,0,0
"2059",2,1,880,1901,33497,0,0,0
"2060",4,3,3081,1985,567294,1,0,0
"2061",4,3,1627,1957,215582,0,0,0
"2062",2,1,864,1923,45029,0,0,0
"2063",3,3,3567,1999,523434,1,0,0
"2064",3,1,1327,1930,177340,0,0,0
"2065",3,3,2183,1950,136176,0,0,0
"2066",3,2,1274,1999,327714,0,0,0
"2067",3,2,1232,1950,458000,0,0,0
"2068",2,2,1105,1927,165271,0,0,0
"2069",4,2,1776,1941,281423,0,0,0
"2070",3,2,1677,1973,507034,0,0,0
"2071",4,2,1646,1957,87019,0,0,0
"2072",3,2,1247,1950,267294,0,0,0
"2073",2,3,2865,1954,283307,0,0,0
"2074",2,1,1132,1949,56326,0,0,0
"2075",4,2,1724,1963,235938,0,0,0
"2076",3,2,1284,1963,390870,0,0,0
"2077",2,1,792,1927,211334,0,0,0
"2078",2,2,1458,1953,346544,0,0,0
"2079",3,1,920,1961,225999,0,0,0
"2080",4,3,2609,1959,599484,0,0,1
"2081",4,2,1837,1960,120641,1,0,0
"2082",4,3,2388,1991,349999,0,0,0
"2083",3,2,1782,1947,225034,0,0,0
"2084",2,2,1888,1962,609000,0,0,1
"2085",4,3,3669,1965,1911457,0,0,1
"2086",4,3,1893,1945,264724,0,0,0
"2087",3,3,1520,2006,344835,0,0,0
"2088",2,1,782,1947,23563,0,0,0
"2089",4,4,2350,1955,584170,0,0,0
"2090",2,1,984,1941,351000,0,0,0
"2091",4,3,2728,2007,331000,0,0,0
"2092",4,2,1708,1968,450939,0,0,0
"2093",2,2,1590,1935,50691,0,0,0
"2094",5,5,4001,1987,780986,1,0,1
"2095",4,2,1113,1946,161777,0,0,0
"2096",3,1,818,1941,221335,0,0,0
"2097",1,1,731,1985,139755,1,0,0
"2098",3,2,1240,1971,252020,0,0,0
"2099",3,2,1075,1973,123807,1,0,0
"2100",2,1,638,1924,194698,0,0,0
"2101",3,2,1785,1953,505724,0,0,0
"2102",4,2,1732,1955,166181,0,0,0
"2103",3,2,1484,1947,67227,0,0,0
"2104",2,1,857,1963,121829,0,0,0
"2105",2,1,1205,1912,240847,0,0,0
"2106",4,2,1254,1928,75002,0,0,0
"2107",2,2,1924,1982,536600,1,0,0
"2108",4,3,2476,1956,631303,0,0,1
"2109",3,2,1859,1920,730000,0,0,1
"2110",2,1,782,1954,110225,0,0,0
"2111",4,4,1504,2007,261700,0,0,0
"2112",3,2,1904,1931,187469,0,0,0
"2113",2,1,882,1926,172982,0,0,0
"2114",2,3,2287,2004,296844,0,0,0
"2115",3,2,1263,1976,246746,0,0,0
"2116",3,3,1890,1973,431695,1,0,0
"2117",3,3,1254,1957,403609,0,0,0
"2118",4,2,1920,1963,108536,0,0,0
"2119",3,2,1987,1963,1593942,0,0,1
"2120",4,3,2476,1933,173359,0,0,0
"2121",4,2,1246,1954,376000,0,0,0
"2122",3,2,1579,1930,60831,0,0,0
"2123",4,3,2185,1964,713000,0,0,1
"2124",4,3,2548,2004,247000,0,0,0
"2125",3,2,1257,1986,232200,0,0,0
"2126",2,1,616,1926,154008,0,0,0
"2127",2,1,704,1949,58559,0,0,0
"2128",4,3,1921,1960,794295,0,0,1
"2129",1,1,723,1972,208105,0,0,0
"2130",4,2,1689,1953,387000,0,0,0
"2131",1,2,1521,1974,243506,0,0,0
"2132",1,1,508,1919,210156,0,0,0
"2133",2,2,830,1986,234546,0,0,0
"2134",2,1,2564,1934,590034,0,0,1
"2135",2,1,1016,1926,148966,0,0,0
"2136",3,1,1008,1925,50543,0,0,0
"2137",5,3,2532,1910,142370,0,0,0
"2138",3,3,1720,2010,392904,0,0,0
"2139",4,2,1896,1965,300205,0,0,0
"2140",2,2,862,1992,185855,1,0,0
"2141",2,2,810,2005,345000,0,0,0
"2142",3,2,1206,1981,229050,1,0,0
"2143",2,2,1043,1987,221000,0,0,0
"2144",4,3,2212,1926,1664376,0,0,1
"2145",3,3,1669,1986,282938,1,0,0
"2146",4,2,2033,1958,755000,0,0,1
"2147",4,3,1725,1954,659912,1,0,1
"2148",3,2,1345,1987,137620,0,0,0
"2149",2,1,808,1939,195913,0,0,0
"2150",2,1,932,1949,164573,0,0,0
"2151",2,2,1489,1951,640908,0,0,1
"2152",4,3,3211,2007,295300,0,0,0
"2153",3,2,1188,1957,373000,0,0,0
"2154",4,2,1948,1946,116930,0,0,0
"2155",3,2,1554,1960,415050,0,0,0
"2156",4,3,2541,1925,1548399,0,0,1
"2157",1,1,816,1922,69125,0,0,0
"2158",3,2,1234,1923,81462,0,0,0
"2159",1,1,741,1988,183981,0,0,0
"2160",1,1,432,1924,305853,0,0,0
"2161",2,2,1172,1962,415000,1,0,0
"2162",2,1,1221,1924,165572,0,0,0
"2163",4,3,3797,2005,275761,0,0,0
"2164",4,2,2130,1948,329616,0,0,0
"2165",3,2,1300,1951,265257,0,0,0
"2166",4,3,3783,1987,701097,0,0,1
"2167",5,5,2435,1993,331959,0,0,0
"2168",3,2,1611,1913,375751,1,0,0
"2169",3,1,1219,1955,464000,0,0,0
"2170",3,1,952,1954,46967,0,0,0
"2171",3,2,1368,1961,255761,0,0,0
"2172",3,2,1394,1942,244160,0,0,0
"2173",2,3,1392,1973,556297,0,0,0
"2174",3,2,1339,1955,222815,0,0,0
"2175",4,3,2040,1961,131596,0,0,0
"2176",3,2,1384,1941,68708,1,0,0
"2177",3,3,2164,1939,153948,0,0,0
"2178",3,2,1360,1956,53173,0,0,0
"2179",3,3,1741,1989,129470,0,0,0
"2180",4,2,1462,1969,521497,0,0,0
"2181",5,4,1882,1955,405689,0,0,0
"2182",3,1,995,1958,200535,0,0,0
"2183",4,2,1553,1983,153375,1,0,0
"2184",3,2,1344,1968,548868,0,0,0
"2185",3,2,2183,1959,611160,0,0,1
"2186",3,2,1550,1916,443175,0,0,0
"2187",6,4,3322,1952,208980,0,0,0
"2188",3,3,2025,1958,203410,0,0,0
"2189",3,2,1597,1955,223891,1,0,0
"2190",3,2,1741,1950,307699,0,0,0
"2191",3,3,1966,1954,355025,1,0,0
"2192",3,3,2048,1995,696202,0,0,1
"2193",3,2,2102,1979,196683,0,0,0
"2194",2,2,1572,1951,152159,0,0,0
"2195",3,2,1300,1946,4e+05,1,0,0
"2196",3,1,1080,1944,330691,0,0,0
"2197",2,1,620,1923,111102,0,0,0
"2198",4,3,2753,1939,1118000,0,0,1
