,bedroomcnt,calculatedbathnbr,calculatedfinishedsquarefeet,yearbuilt,taxvaluedollarcnt,poolcnt,hashottuborspa,Longitude,Latitude
1050939,4,3,2551,1976,690808,1,0,-118.831263,34.146452
2577328,4,2,1603,1961,381970,0,0,-119.194463,34.275642
914179,3,2,1710,1965,246301,0,0,-119.23831,34.185115
355093,2,2.5,1495,1989,357403,0,0,-118.985623,34.201252
327752,3,2.5,1984,1966,92091,0,0,-118.878387,34.203229
2468923,3,2.5,1332,1987,213559,0,0,-118.808173,34.161795
2413862,2,1,934,1962,272000,0,0,-119.17205,34.205508
2399377,2,2,1537,2007,402820,0,0,-118.691034,34.270592
1419533,3,2.5,1956,1993,643334,0,0,-118.788189,34.183655
2468089,3,2,1346,1994,249338,0,0,-118.92026,34.414441
1855170,3,2,1250,1961,231524,0,0,-119.085755,34.347705
354710,2,1,787,1918,192006,0,0,-119.284689,34.280014
2576143,5,2.5,2828,2001,431488,0,0,-118.696103,34.279947
1773676,5,3,2909,1985,460896,0,0,-118.88402,34.266077
681324,2,2,1574,2007,438000,0,0,-119.205188,34.259104
368869,2,1,810,1971,184117,0,0,-118.914453,34.185569
2481692,3,1,1644,1946,48576,0,0,-119.285097,34.433729
1773545,3,1.5,1094,1973,178568,0,0,-119.217831,34.181569
1282653,3,1,960,1954,264610,0,0,-119.19145,34.156379
1896288,2,2,1756,1974,807523,0,0,-119.222673,34.157948
246356,4,2,1607,1970,647000,0,0,-118.75158,34.169617
244622,3,2.5,3033,2003,677799,1,0,-118.689152,34.266774
1690567,5,4.5,3699,2002,1240635,1,0,-118.759022,34.189559
2550691,2,2,2282,1977,829016,0,0,-118.838146,34.155612
205194,4,1.5,1608,1962,200316,0,0,-118.76842,34.261323
368534,4,2,1178,1956,392000,0,0,-119.15326,34.237652
1487064,3,1,982,1956,224994,0,0,-119.197275,34.193074
1909926,3,2,1053,1962,122683,0,0,-119.158012,34.202735
1473845,3,2,1233,1960,68641,0,0,-118.943881,34.183506
777920,2,2.5,1195,1988,248008,0,0,-119.173338,34.16172
314095,3,2,1428,1978,496363,0,0,-118.880868,34.267908
1964385,2,2,933,1973,267000,0,0,-119.195535,34.144406
1665109,3,3,1859,1979,382032,0,0,-118.91614,34.181252
778354,2,2,1104,1990,325154,0,0,-118.767,34.1863
1869043,4,3,2216,1984,361759,0,0,-118.886823,34.270887
2250114,2,2,1212,1983,235464,0,0,-119.17262,34.270634
2563303,3,2,1384,2010,225725,0,0,-119.171516,34.24886
122868,3,2.5,1348,1996,352079,0,0,-119.010904,34.218488
2264176,4,2,1366,1984,224918,0,0,-119.148327,34.178285
2305032,4,4.5,3825,1999,1047859,1,0,-118.98419,34.159474
1787749,2,2,1056,1985,145594,0,0,-118.765,34.1816
641473,3,2.5,1803,1986,391834,0,0,-118.887609,34.269866
1119102,4,2.5,2080,1977,158394,0,0,-118.900032,34.179506
1814958,4,3,1946,1964,413034,0,0,-118.931684,34.180407
887117,2,1,882,1971,92197,0,0,-118.913853,34.186274
2331177,4,2.5,1879,2001,546000,0,0,-119.009129,34.241394
750206,3,2.5,2886,1989,709000,0,0,-119.089077,34.352637
1937524,4,2.5,2494,1979,688846,0,0,-118.9496,34.161837
532413,4,2.5,1950,1977,264862,0,0,-119.163537,34.163055
346,3,2,1459,1985,550000,0,0,-118.985462,34.235797
2209224,4,3,2256,1961,741132,0,0,-119.29326,34.43674
218978,3,3,1677,1960,278922,0,0,-118.851032,34.209169
818503,4,2,1615,1973,75272,0,0,-119.189539,34.261179
696274,2,2,1149,1972,258219,0,0,-118.827953,34.150311
982155,5,3,4179,1987,1016265,0,0,-119.205569,34.221502
1840378,5,3,2465,2003,771472,0,0,-118.920216,34.202898
2509554,4,1.5,1248,1962,401023,0,0,-118.767884,34.259885
395639,3,1.5,1182,1948,418790,0,0,-119.238505,34.454434
2114051,2,1,879,1973,165614,0,0,-119.166226,34.171184
2604829,4,2.5,1632,1962,456861,0,0,-119.187872,34.215474
491359,4,2.5,1574,1962,437296,0,0,-119.0456,34.233927
109163,3,1.5,1371,1965,476692,0,0,-119.268091,34.261508
1595882,4,3.5,3679,1955,454000,1,0,-119.254964,34.452965
968759,4,2.5,2413,1974,574295,0,0,-118.902855,34.249077
2549992,2,1.5,840,1967,158000,0,0,-119.185,34.2199
1501131,3,3,1440,1990,188672,0,0,-118.672091,34.279278
2291251,5,3,1797,1965,157057,0,0,-119.19648,34.218125
1350658,4,2,1199,1962,225464,0,0,-119.174936,34.167092
1173821,3,2,2764,1975,824073,0,0,-118.826297,34.145206
341675,2,1,872,1986,186200,0,0,-118.688,34.278
327237,3,2,1592,1959,276480,0,0,-119.264222,34.440277
2645494,4,2.5,2106,1989,626977,0,0,-119.070759,34.360601
394781,3,2,1765,2004,475000,0,0,-118.677225,34.267053
1705628,3,1,960,1953,240047,0,0,-119.175425,34.156861
2237126,4,2.5,2113,1964,74464,1,0,-118.743626,34.27128
2439857,3,2.5,1747,2002,421050,0,0,-119.301588,34.279171
2087312,4,2,1461,1961,485000,0,0,-118.730774,34.265689
518970,3,2,1584,1963,522000,1,0,-118.721463,34.291985
1487293,5,3,2062,1970,403769,0,0,-118.898204,34.222235
2263956,3,2,1534,1952,302393,0,0,-119.169876,34.22557
1282351,2,2,1169,1965,201240,0,0,-119.242181,34.265678
2305162,4,2.5,1891,1984,285922,0,0,-118.732765,34.281286
2686394,2,1,717,1928,244580,0,0,-119.293025,34.29145
1582400,3,2,1599,1926,526048,0,0,-119.276217,34.276942
1991839,3,2.5,1270,1985,363000,0,0,-118.689,34.2742
1063977,6,4.5,4974,1998,1389665,1,0,-119.08954,34.227929
941396,4,2,1406,1976,85202,0,0,-118.95622,34.18093
1487425,5,3,2220,1969,95174,0,0,-118.791785,34.261224
1582695,3,2,2058,1961,406100,0,0,-119.18264,34.215116
177732,3,2,1793,1968,173120,0,0,-118.749857,34.281779
2250048,4,2,1316,1960,58923,0,0,-119.216784,34.271694
1827992,4,2,1820,1974,101592,0,0,-119.087988,34.348982
2577520,2,1.5,1051,1980,144275,0,0,-119.210432,34.191739
1023315,4,2,1105,1971,202840,0,0,-119.160796,34.159359
1105455,4,4.5,4485,1982,837641,1,0,-118.701567,34.210434
1091529,5,3,2573,1966,821336,1,0,-118.879307,34.202878
2699504,3,3.5,2600,2009,715110,0,0,-118.868884,34.295041
1855320,4,2,1968,1972,528680,0,0,-119.020214,34.236192
2046521,3,2.5,1662,1980,445000,0,0,-118.921229,34.186848
1568976,2,2,1114,1996,373821,0,0,-119.063997,34.222619
1676961,3,2.5,1508,2001,444000,0,0,-119.296022,34.303915
1144696,3,2,2114,2001,454996,0,0,-118.978525,34.174719
696059,4,2,1615,1973,242499,0,0,-118.72467,34.283055
955389,4,2,1777,1976,233822,0,0,-118.95278,34.186819
900843,4,1.5,1227,1961,440100,0,0,-118.764625,34.277754
409169,4,3,2311,2014,609143,0,0,-118.867995,34.300442
1118601,2,2.5,1674,1982,205955,0,0,-118.997257,34.231607
300173,3,2,2214,1994,566924,0,0,-119.187464,34.288035
1514692,3,2.5,1582,1975,130680,0,0,-118.846758,34.214346
463886,3,2,1101,1973,254646,0,0,-119.164596,34.225487
2468782,2,2,1000,1973,156090,0,0,-118.756733,34.254921
2604357,4,3,3303,2015,593728,0,0,-118.908369,34.178794
778020,4,3,2347,1976,200565,0,0,-118.889568,34.222908
709165,2,1,1356,1951,448232,0,0,-119.303044,34.421371
846259,3,2,1572,1976,201322,0,0,-118.949429,34.188498
764041,3,2.5,1259,1978,309651,0,0,-119.197462,34.262384
2468550,4,2.5,2810,2003,782051,1,0,-118.987614,34.173189
505453,3,1.5,1117,1979,161326,0,0,-118.864246,34.185143
2399899,4,2,2224,1973,94969,0,0,-119.221631,34.290124
1596494,4,2,1835,1977,581230,0,0,-118.711632,34.298888
845805,2,2,1441,1980,379680,0,0,-118.988439,34.215192
2522929,4,2,1762,1974,78776,0,0,-119.166034,34.154886
859216,5,3.5,2540,1940,326400,1,0,-118.931847,34.41581
2373052,3,2,1252,1959,313725,0,0,-119.190605,34.172406
778348,2,2,1252,1985,154560,0,0,-118.767,34.1816
410051,2,2.5,2270,1984,586172,0,0,-118.889511,34.180208
1186971,2,1,806,1971,183517,0,0,-119.21804,34.180097
450170,4,2,1192,1962,177280,0,0,-119.160678,34.275146
613867,3,2.5,1259,1978,322000,0,0,-119.196941,34.263557
2700112,3,2,1049,1959,446096,0,0,-119.300405,34.404252
163620,3,1,854,1930,145629,0,0,-118.789802,34.413828
1868788,3,3,1598,1975,413175,0,0,-119.07359,34.224915
1610030,3,2.5,1809,1977,109213,0,0,-119.213863,34.186569
941344,1,1,594,1950,38220,0,0,-119.219258,34.1578
95740,2,1.5,937,1964,217459,0,0,-119.20209,34.177096
1036736,3,2.5,1482,1980,159984,0,0,-119.042034,34.234671
1610169,4,2,1697,1987,550068,0,0,-118.873148,34.265773
313837,3,2,1761,1997,83704,0,0,-119.057607,34.235344
423436,5,2.5,2153,1980,593646,1,0,-118.94079,34.163791
899637,3,2,1776,2005,530000,0,0,-119.20926,34.195706
1678375,4,2,1233,1955,217830,0,0,-119.183286,34.173201
914222,4,2,1233,1955,203764,0,0,-119.181067,34.170322
1227681,1,1.5,1571,1974,57881,0,0,-119.254804,34.280357
1868929,3,1,1152,1948,131218,0,0,-119.179131,34.185533
1609172,4,2.5,3114,2006,540116,0,0,-118.87082,34.298202
2536893,1,1,654,1981,124342,0,0,-118.853919,34.18106
1213912,2,1,960,1930,207938,0,0,-119.301747,34.401231
1077747,2,2.5,1233,1981,303793,0,0,-118.889489,34.195293
2413835,2,1,892,1971,153476,0,0,-119.216986,34.179572
259146,2,2.5,1463,1987,375642,0,0,-119.224943,34.263993
914413,4,3,2600,1998,568455,1,0,-118.847784,34.230263
1227015,5,4,3011,2005,739000,0,0,-119.021909,34.209831
1718625,4,2.5,2245,1985,297720,0,0,-119.195388,34.25197
2073222,3,2,1141,1989,341014,0,0,-118.999794,34.217687
1459642,4,4.5,4391,1998,488874,0,0,-119.06909,34.230733
95748,3,2,1858,1977,380000,0,0,-119.209194,34.178253
900275,4,2.5,2216,1965,1120357,0,0,-119.265275,34.257994
2454050,3,3.5,2705,1988,351402,0,0,-119.24014,34.190836
2372997,3,2.5,1800,1971,605233,0,0,-119.229083,34.179703
627915,3,3,2670,1998,419844,0,0,-118.815309,34.218371
695702,2,2,1193,1979,56070,0,0,-118.978002,34.226319
723577,4,2,1630,1964,253957,0,0,-118.944687,34.183263
1705454,4,3,2152,1994,360606,0,0,-119.03271,34.227035
1596448,3,2.5,1159,1979,341000,0,0,-118.846045,34.206253
2208368,3,2.5,2040,2002,489000,0,0,-119.173272,34.211235
996416,3,3,2307,1989,684366,1,0,-118.754755,34.176645
313127,3,3,1721,2007,164456,0,0,-119.177857,34.195483
2686820,4,4,4275,2000,526020,0,0,-118.913197,34.268405
2631874,3,2,1085,1964,289345,0,0,-119.199453,34.177615
1418716,3,2,1490,1949,62571,0,0,-119.217306,34.446272
1773295,4,1,1667,1956,229839,0,0,-119.240242,34.268804
1786972,2,3,1360,1963,400487,0,0,-119.186592,34.284515
367981,3,2.5,2038,2008,405314,0,0,-118.857176,34.180862
2154853,3,2,1424,1961,420000,0,0,-119.191077,34.224681
2100528,3,2,1200,1952,414000,0,0,-119.182359,34.211358
941801,4,2,1858,1977,364154,0,0,-118.838248,34.154723
721775,3,2.5,1886,2000,483256,0,0,-118.674023,34.282605
1022978,4,2,1372,1957,61035,0,0,-119.214432,34.282737
750862,4,3,2754,2009,693806,0,0,-118.727749,34.260669
791629,1,1,825,1981,250000,0,0,-118.888,34.189
1295963,3,2,2137,1966,310915,0,0,-119.090384,34.350505
1869150,2,2.5,1376,1989,301603,0,0,-118.806,34.2523
2319011,4,2,1918,1976,660564,1,0,-118.894732,34.179212
1228463,3,2.5,1514,1982,433093,0,0,-118.759797,34.181398
1227639,2,2,1226,1915,315318,0,0,-118.912758,34.402073
2400305,2,2,1650,1987,443005,0,0,-118.978649,34.197357
54782,6,3,3085,1997,701639,1,0,-119.010226,34.22
177891,3,2,1308,1964,436154,0,0,-118.947738,34.188974
409462,2,2,963,1974,98714,0,0,-119.216921,34.262127
2604642,4,3,2362,1989,531540,0,0,-119.18404,34.233301
1077862,3,2,1205,1964,245656,0,0,-118.729896,34.276527
750599,2,2,933,1973,135025,0,0,-119.196417,34.144429
1214043,4,1.5,1612,1950,331933,0,0,-119.203785,34.254421
1882545,4,1.5,1956,1958,123704,0,0,-119.081718,34.235993
2059885,3,2.5,1716,1988,436894,0,0,-118.798689,34.24762
791507,3,2,2130,1987,185703,0,0,-119.216464,34.150666
300808,5,4,2223,1971,439814,1,0,-118.961847,34.173965
1555694,3,2.5,1541,1994,195662,0,0,-118.80738,34.272799
1173618,4,2,1732,1964,152508,1,0,-118.699892,34.297902
1950576,4,2,1622,1966,130041,0,0,-119.172833,34.269727
177358,3,2,1761,1998,622000,0,0,-119.053931,34.239197
2618896,4,3,2154,1976,688000,0,0,-118.897864,34.175933
1759816,3,3,1932,1971,316713,0,0,-119.197002,34.222614
176657,4,3,2084,2007,312766,0,0,-119.169253,34.245219
805409,2,1,901,1954,169180,0,0,-118.83953,34.16568
2018682,5,3,2440,1999,695445,0,0,-119.011687,34.220409
109687,2,1.5,1161,1983,187238,0,0,-118.784,34.2694
313992,4,2.5,1600,1959,387000,0,0,-119.189699,34.172563
2359368,4,2.5,1850,1978,477139,0,0,-119.210511,34.182754
2141117,3,1.5,1241,1974,277389,0,0,-119.192952,34.266334
1746346,2,2,1454,1952,379680,0,0,-119.18949,34.205266
1841763,4,3,2462,1980,592860,0,0,-119.013687,34.207258
546241,4,2.5,2335,1964,233203,0,0,-118.73644,34.263704
2576775,3,2.5,1668,2007,483000,0,0,-119.183169,34.272052
1896269,3,2,1252,1959,212405,0,0,-119.189203,34.1719
737337,3,2.5,2354,1982,534334,0,0,-118.890008,34.180944
2182580,4,2.5,2212,1981,572000,0,0,-118.719722,34.292689
477467,3,1.5,1500,1954,392164,0,0,-119.303141,34.367177
1350239,2,1,791,1951,219151,0,0,-119.218351,34.444372
2358506,3,3,2213,2005,426490,0,0,-119.171885,34.213811
1214218,2,2.5,1466,1978,575000,0,0,-119.240738,34.187026
2659772,4,3,2791,1970,594763,1,0,-118.836564,34.139874
995864,3,2,1300,1970,182991,0,0,-119.1962,34.178771
1705608,4,2.5,1897,1999,406962,0,0,-119.146126,34.210041
777549,3,2.5,1609,1999,518000,0,0,-119.225376,34.267901
2631896,3,1.5,1763,1938,195555,0,0,-119.182873,34.204754
1951251,4,4,3758,1997,1708629,0,0,-118.886318,34.136195
2700107,3,2,1497,1961,554008,0,0,-119.233133,34.458348
491660,4,3,1800,1986,296331,0,0,-118.801461,34.248165
2591229,2,1.5,1268,1977,146100,0,0,-119.20613,34.179965
368695,3,2,1272,1951,221081,0,0,-119.19043,34.186827
1596731,4,3,2651,1980,761180,0,0,-118.811172,34.19314
723029,3,2,1908,1973,161909,0,0,-119.024724,34.229447
2032514,3,2,1959,1980,317873,0,0,-119.012705,34.209128
27811,2,2.5,1188,1979,183396,0,0,-118.844768,34.20689
205337,4,3.5,3231,1988,1319824,1,0,-118.772246,34.193458
2468864,3,2.5,1572,1975,278764,0,0,-118.952086,34.188032
682722,3,2.5,1625,1992,494108,0,0,-118.784149,34.178148
600428,4,2.5,2261,1989,912000,1,0,-118.972195,34.238693
1282661,3,3,1738,1998,386170,0,0,-119.145901,34.212339
2590915,3,2,1200,1964,116636,0,0,-118.924606,34.406093
1376843,4,3,1785,2004,416800,0,0,-118.743706,34.283357
1117290,5,3,2930,2003,754508,0,0,-119.011463,34.237625
2426587,4,2,1434,1960,544338,0,0,-118.860078,34.21413
1132132,3,2,1727,1977,536000,0,0,-119.167078,34.270255
2345856,3,2,1634,1974,177214,0,0,-119.18717,34.217346
1487572,4,3,2559,1959,338062,1,0,-118.84651,34.194373
1528011,3,2,1570,1960,403606,0,0,-119.226482,34.272786
1515021,2,2,1104,1990,365000,0,0,-118.765,34.1855
914338,4,3,1827,1979,505000,0,0,-118.851092,34.294847
532095,2,1,1209,1957,216448,0,0,-119.142582,34.286365
2603776,2,1,1194,1952,314843,0,0,-119.251951,34.281346
1977810,4,2,1227,1955,117649,0,0,-119.185965,34.182024
2563782,4,2,1636,1978,485000,0,0,-119.197327,34.252182
477984,5,3,2896,1997,566309,1,0,-118.811007,34.215128
503674,4,3.5,3632,2000,795000,0,0,-118.676265,34.286207
2482256,3,2.5,1912,1988,590000,0,0,-118.799964,34.249509
1910223,4,2,1541,1972,76617,1,0,-118.668897,34.277381
27868,3,2,1229,1968,485000,0,0,-118.721229,34.279931
1145746,2,2,986,1989,190902,0,0,-119.284,34.3062
2223662,3,2,1388,1976,486000,0,0,-118.950836,34.186751
2127633,2,2,951,1981,150094,0,0,-118.972427,34.229019
1472504,3,2,2035,1998,716000,0,0,-118.912649,34.197224
914332,3,2,1618,1961,244044,0,0,-118.8889,34.284443
2495227,3,3,2405,1989,336973,0,0,-119.242762,34.281828
1173144,4,2,1729,1956,418283,0,0,-119.077933,34.337621
2535282,4,2.5,2224,2004,618000,0,0,-119.013745,34.234464
1555895,4,2.5,2962,1979,572787,1,0,-118.945961,34.171371
1295860,4,3,2300,1960,509293,0,0,-119.205818,34.2909
1255675,3,1.5,1703,1966,607000,0,0,-118.953639,34.15795
137087,2,2.5,1547,1975,229024,0,0,-118.850485,34.220409
164138,3,3,2109,1995,399719,0,0,-118.820261,34.215409
1105034,5,4.5,3603,1988,841546,1,0,-118.899088,34.261335
1773519,3,3,2876,2001,1004467,0,0,-118.966144,34.243125
2085625,4,2.5,2557,2001,466952,0,0,-118.978777,34.17445
859718,3,2.5,2411,1979,553543,0,0,-118.884589,34.199898
300137,4,1,1897,1956,434929,0,0,-119.273801,34.265234
1991652,1,1,704,1974,223672,0,0,-118.885,34.1903
2427625,4,2,1431,1977,359656,0,0,-118.858147,34.294542
354717,3,2,1015,1944,515000,0,0,-119.261536,34.274391
1037198,2,2,1321,1979,422496,0,0,-118.91647,34.180869
327638,3,2,1374,1960,229846,0,0,-119.186722,34.155524
1090470,4,2.5,1751,2007,269414,0,0,-118.90681,34.397049
2073034,3,2,1392,1978,472000,0,0,-119.290803,34.305745
2181664,3,2.5,2004,2013,579707,0,0,-119.186492,34.147196
1037041,2,2,1145,1990,382110,0,0,-118.814,34.2515
123100,3,2,1594,1974,126803,0,0,-118.952512,34.181439
2535142,4,2.5,2133,2002,433222,0,0,-118.777517,34.266512
218848,5,2.5,1958,1964,369278,0,0,-118.739503,34.253036
2113948,3,2,1245,1964,163466,0,0,-119.199602,34.180006
914406,2,3,1535,1985,267967,0,0,-118.813431,34.250711
2141158,2,1,953,1929,48124,0,0,-119.046394,34.239221
2208198,3,2.5,1567,2001,501000,0,0,-119.01039,34.239805
2182011,3,1.5,1098,1958,445694,0,0,-119.300338,34.404423
559517,3,2,1575,1978,192875,0,0,-118.878956,34.267371
2005205,4,2,1366,1985,301567,0,0,-119.149515,34.179766
2318905,2,2,1249,1990,186581,0,0,-118.672644,34.280841
2087005,2,2,1240,1980,363988,0,0,-119.193753,34.143742
54935,3,2,1252,1959,84123,0,0,-119.183336,34.168967
764042,2,1,873,1974,177000,0,0,-119.218,34.2633
2672870,4,2,1358,1962,376080,0,0,-119.015001,34.240462
1213987,3,2,1479,1968,237993,0,0,-119.179366,34.28118
1787579,3,2,1926,1968,272018,0,0,-118.753288,34.278743
1487076,4,2.5,1850,1978,142194,0,0,-119.21012,34.183689
2535656,4,2,1632,1969,253808,0,0,-119.197775,34.21537
232585,4,3,3105,1973,824136,1,0,-118.909137,34.206696
2359116,3,1,1012,1951,293961,0,0,-119.261362,34.26745
1473711,3,2,1652,1979,513000,1,0,-118.746164,34.28656
2400251,3,2,1300,1962,352346,0,0,-119.18644,34.174311
668254,3,2,1362,1915,385873,0,0,-119.283244,34.278987
2658921,1,1,763,1947,241619,0,0,-119.280734,34.436194
2182497,1,1,825,1982,265000,0,0,-118.886,34.1883
2277716,2,2,988,1977,235466,0,0,-119.18731,34.141772
1364180,5,3,2971,1978,522455,0,0,-119.037162,34.24
1405475,4,3.5,3961,2002,1142268,1,0,-118.982538,34.170646
1350858,4,2.5,2121,1963,119777,1,0,-118.723557,34.295857
818419,3,2,1570,1960,142512,0,0,-119.226214,34.270445
369138,4,2,2199,1970,231616,0,0,-118.823209,34.168174
1076991,4,3.5,3849,2016,539560,0,0,-119.194758,34.213482
300283,5,3,2513,1996,306885,0,0,-119.173814,34.219963
1746279,2,2,1112,1994,131987,0,0,-118.998507,34.226284
2632196,4,3,2317,1994,211453,0,0,-118.789958,34.263809
1200281,2,2,1449,1975,260650,0,0,-119.27182,34.439113
2564060,5,2.5,2579,1987,326409,0,0,-118.878443,34.262552
1678024,4,4,2634,1964,790542,0,0,-119.210515,34.294973
81907,4,2.5,1741,1965,311584,0,0,-119.188186,34.28847
218388,3,2.5,1794,1978,357298,0,0,-119.200632,34.253342
177657,2,1.5,1048,1979,302890,0,0,-118.882,34.1904
1214444,4,3,2716,1988,508388,0,0,-118.830502,34.218287
914588,4,3,2764,1995,460997,0,0,-118.91764,34.197104
1146454,4,3,2258,1981,258375,0,0,-118.865224,34.216605
12923,2,2.5,1366,2005,483000,0,0,-118.975574,34.175615
1078093,2,2,1104,1990,286059,0,0,-118.767,34.1847
641336,4,2,1680,1963,87888,1,0,-119.181089,34.216377
2686725,3,1,1164,1947,310724,0,0,-119.175163,34.183848
2441438,4,2.5,2037,1972,77568,0,0,-118.756259,34.277179
2509176,2,1.5,919,1978,220702,0,0,-119.006142,34.224428
1937175,3,2,1128,1960,199899,0,0,-119.187427,34.177683
641342,3,2,1662,1947,335497,0,0,-119.178778,34.210019
1037056,2,2,1046,1974,283000,0,0,-118.729554,34.281736
2536761,5,4.5,4280,1979,632305,1,0,-118.783703,34.248233
530951,4,3,2717,2001,554783,0,0,-119.166455,34.21574
1583163,4,3,1892,1970,456105,1,0,-118.758607,34.17409
559122,3,2.5,1660,1989,398000,0,0,-119.225243,34.265816
941351,2,2,1240,1982,414010,0,0,-119.192218,34.143712
722809,4,3,1748,1996,229121,0,0,-118.791947,34.411029
164166,3,2,1456,1974,533028,0,0,-118.836372,34.226929
68574,3,2,1947,1977,333110,0,0,-118.87044,34.221971
504785,4,3,3193,1994,648333,1,0,-119.19433,34.282761
423318,3,2,1434,1964,263675,1,0,-118.706245,34.290247
2645457,2,2,1081,1985,159365,0,0,-119.200606,34.269054
2032633,4,2,1947,1997,427851,1,0,-118.805698,34.270459
1854093,4,3,2816,2003,788959,1,0,-119.005455,34.230258
708279,4,2.5,2224,2004,468100,0,0,-119.014771,34.23399
545899,3,2,1128,1972,225000,0,0,-119.204765,34.179484
804615,3,1,989,1956,270560,1,0,-119.29692,34.41261
2059557,2,2,1385,1987,419796,0,0,-119.002756,34.220061
232508,5,5,4033,1968,126275,1,0,-118.797499,34.261624
1691812,3,2,1778,1962,535000,0,0,-119.029168,34.242283
2195799,5,2,1634,1964,439262,0,0,-119.023075,34.235821
2359086,2,3,1700,1956,1400569,0,0,-119.388346,34.317896
1023478,4,2.5,2438,1980,265494,0,0,-118.733072,34.280743
2550144,3,2,1148,1963,51726,0,0,-119.198021,34.180891
1010061,3,2,2035,1997,716000,0,0,-118.911878,34.196958
2250215,2,2,1070,1977,99362,0,0,-118.984543,34.222122
900925,4,3,2469,1966,378292,0,0,-118.955258,34.158899
1296114,2,2,1064,1978,355621,0,0,-118.989093,34.218765
2291221,2,1,840,1974,243348,0,0,-118.988783,34.225055
1337161,4,2,1120,1971,65892,0,0,-119.157524,34.175326
1855388,3,2.5,2237,1971,624977,0,0,-119.230217,34.179333
2604612,3,2,1595,1964,86390,0,0,-119.18139,34.267091
1023563,5,3,3187,1989,675140,0,0,-118.777224,34.252745
121545,5,4.5,4216,1999,702660,1,0,-118.676341,34.286628
2713714,4,2,1316,1960,58921,0,0,-119.218055,34.273351
1091704,3,2,1125,1962,219707,0,0,-118.703677,34.276617
695885,2,2,940,1990,327050,0,0,-118.980868,34.201097
614429,4,3,2599,1979,614225,0,0,-118.935644,34.188019
2005611,3,2,1588,1977,559558,0,0,-118.899569,34.177455
2305084,3,2,1143,1985,338020,0,0,-118.873105,34.227187
1117302,3,3,2734,2001,627463,0,0,-118.822087,34.218964
2550624,4,2,1891,1984,504510,0,0,-118.864407,34.228802
2441367,4,2,1891,1976,280315,0,0,-118.696634,34.289824
2577802,4,2,1729,1968,451785,1,0,-118.751052,34.279509
1418981,2,1,840,1974,292000,0,0,-118.991029,34.223833
1460159,3,2.5,1812,1986,317592,0,0,-118.933874,34.187289
2085728,3,2.5,1390,2002,239782,0,0,-119.00895,34.23012
2440773,2,1,756,1928,262049,0,0,-119.29527,34.293764
1310142,4,2,1719,1970,308658,0,0,-118.684916,34.270733
2058795,3,3.5,1636,2007,424000,0,0,-119.014748,34.230908
1200307,4,2,2085,1965,581000,1,0,-119.294887,34.397669
1131553,2,2,1700,2007,504302,0,0,-119.223229,34.186239
614060,3,1,1612,1950,50640,0,0,-119.169693,34.178217
2482438,1,1,923,1980,172135,0,0,-118.9207,34.185599
1555776,4,2,1823,1976,118114,0,0,-118.696783,34.292673
2019227,4,2,2088,1981,305078,0,0,-118.89941,34.182139
368622,4,2.5,2132,1991,458976,0,0,-119.003435,34.226823
2223456,4,3,2728,1987,625926,1,0,-118.829938,34.212792
2195574,4,2,1536,1978,525000,0,0,-119.288523,34.305946
232112,3,2,1292,1978,386036,0,0,-118.991905,34.23691
2699057,5,3,2852,2000,390086,0,0,-119.161712,34.218003
1813939,3,2.5,1785,2011,320322,0,0,-119.174969,34.246852
355263,3,2,1169,1963,195557,0,0,-118.712679,34.269297
1801246,2,1,1156,1985,310000,0,0,-118.688,34.2747
1144618,2,2,1388,2000,379264,0,0,-118.9262,34.405508
2482367,3,2,1745,1964,483000,0,0,-118.75377,34.263972
928146,3,2,1125,1962,251855,0,0,-118.703569,34.276186
1622755,2,2,1052,2006,254646,0,0,-119.217362,34.266584
1473285,3,2.5,1259,1978,142512,0,0,-119.195789,34.262156
887016,4,2,1587,1969,61004,0,0,-119.155081,34.156662
723575,3,2.5,1713,1960,148350,0,0,-118.946351,34.189609
1405118,2,2.5,1463,1989,318390,0,0,-119.226023,34.265183
1132496,5,5,4819,1993,842361,1,0,-118.923774,34.242202
286991,3,3,3116,1998,848427,1,0,-118.936917,34.17776
858670,3,2.5,1632,2006,225211,0,0,-119.169061,34.242496
2454819,4,2,1347,1976,201154,0,0,-119.152017,34.180533
1076647,4,3,1600,2002,372420,0,0,-118.88852,34.284123
95537,2,1.5,1100,1955,39697,0,0,-119.15607,34.288095
1963073,2,2,1065,2002,296452,0,0,-119.29402,34.305299
437225,4,3,3490,1997,1091393,0,0,-118.918494,34.175299
900825,4,2,1823,1976,113615,0,0,-118.700336,34.300032
2141418,5,4.5,3964,2004,1117000,1,0,-118.987966,34.178821
2386400,3,2.5,1464,1996,218717,0,0,-119.175076,34.2222
1991457,4,2.5,2594,1969,83784,1,0,-119.194498,34.18578
2318916,5,2.5,1996,1974,440532,1,0,-118.920321,34.176325
1719191,3,2,1252,1959,337633,0,0,-119.190613,34.171746
641462,3,2.5,2679,1988,489976,0,0,-118.900849,34.264601
2441178,3,2.5,1261,1977,159912,0,0,-119.186506,34.142531
218885,4,2,1554,1962,224560,0,0,-118.734867,34.26591
96202,4,3,3416,1999,584016,1,0,-118.903748,34.173508
1678654,4,2,1590,1964,263460,1,0,-118.738931,34.274531
546311,1,1,654,1981,166762,0,0,-118.854,34.1807
1569140,2,1,869,1956,249509,0,0,-119.218757,34.154534
1732258,2,1,920,1962,281275,0,0,-119.306117,34.407741
