,bedroomcnt,calculatedbathnbr,calculatedfinishedsquarefeet,yearbuilt,taxvaluedollarcnt,poolcnt,hashottuborspa,Longitude,Latitude
972445,2,1,992,1920,100396,0,0,-118.321251,34.001928
2325706,3,3,1203,1984,139034,1,0,-118.213863,33.796918
673015,3,3,2839,1963,1221012,0,0,-118.100045,34.129738
1219352,3,1,1169,1939,641637,0,0,-118.207441,34.153771
1112995,2,2,1484,1952,250569,0,0,-118.013676,33.934089
562321,2,2,1339,1952,318309,0,0,-118.319293,33.898748
1299546,2,1,1062,1921,53382,0,0,-118.454984,33.989094
1221183,2,3,1100,1991,311000,0,0,-118.197523,33.777361
2726920,2,2,1032,1991,329908,0,0,-118.464,34.053
2590295,4,3,2117,2005,200214,0,0,-118.164196,34.561268
956784,3,2,2335,1948,679000,0,0,-118.460637,34.243836
905573,3,3,2091,1986,432250,0,0,-118.190654,34.169416
1608804,4,3,2600,2002,659965,0,0,-117.978676,33.905376
2665704,3,1,1210,1953,111506,0,0,-118.091642,33.819458
2693297,2,2,1102,1981,202699,1,0,-118.152,33.8864
237467,3,2,1400,1931,697652,0,0,-118.115965,34.141747
2721858,2,2,1456,1951,250905,0,0,-118.040588,33.96638
2284904,3,1,1001,1945,395288,0,0,-118.306242,33.746377
956684,2,1,1427,1942,191183,0,0,-118.418385,34.257181
1022041,3,2,1698,1964,228189,1,0,-118.36,33.9638
248216,3,3,1793,1988,222000,0,0,-118.056795,34.55956
62808,3,3,3492,1981,318262,0,0,-117.978679,33.950058
974544,5,2,2048,1960,61865,0,0,-118.195611,33.964239
562323,2,1,837,1941,211397,0,0,-118.323882,33.896895
2076271,3,2,1263,1957,255673,0,0,-118.312204,33.866484
143961,3,2,1386,1955,378902,0,0,-118.361274,33.832822
713220,2,1,1064,1922,34328,0,0,-118.325206,33.992392
1272225,3,1,998,1944,449616,0,0,-118.418565,34.004576
2551871,2,1,792,1947,287178,0,0,-118.302896,34.255012
1104090,1,1,650,1990,207000,0,0,-118.163,33.787
2278204,3,2,1535,1960,69126,0,0,-118.649757,34.18692
1069148,4,3,2192,1921,560689,0,0,-118.134427,34.133069
945885,4,4,2468,1925,644421,0,0,-118.282884,34.086259
1439611,1,2,584,1984,59708,0,0,-118.201,33.7713
336580,3,3,1845,1959,111992,0,0,-117.834122,34.1391
2367426,2,1,836,1970,211685,1,0,-117.908,33.9857
315298,4,2,1712,1954,94046,1,0,-118.373772,34.153902
376247,3,2,1366,1949,241729,0,0,-118.078221,33.929632
2580495,3,2,1890,1960,161940,0,0,-118.31085,33.868275
140259,1,2,1105,1963,289472,1,0,-118.431,34.0664
1303263,3,1,1060,1951,336546,0,0,-118.267382,33.821785
2387232,4,3,2936,1990,775507,0,0,-118.847836,34.130947
2049041,2,1,1453,1941,444427,0,0,-118.394247,33.960845
149236,2,3,1810,2004,706489,0,0,-118.424,33.9721
245108,3,2,1440,2006,599168,0,0,-118.331,34.0869
1382935,1,1,679,1956,217557,0,0,-118.385,34.0919
1249172,4,3,2370,1967,935566,0,0,-118.397599,33.777505
1683563,3,2,1237,1938,45025,0,0,-118.105494,34.142196
850099,5,4,2663,1941,672512,0,0,-118.119122,34.059118
997628,4,2,2361,1976,675141,1,0,-118.47445,34.321127
322544,3,3,1696,1982,35694,0,0,-117.997,34.1431
1651738,2,2,1131,1971,419155,1,0,-118.820861,34.145101
1423541,4,3,1866,1994,371185,0,0,-118.083589,34.089224
1492437,6,5,3948,1940,1255110,1,0,-118.032806,34.155571
493121,3,1,1004,1960,302543,0,0,-118.447844,34.275856
2173530,1,1,656,1934,185364,0,0,-118.206461,34.100664
356673,2,1,1096,1940,217511,0,0,-118.438016,34.276439
2605430,4,3,2814,1962,906000,1,0,-118.644843,34.168735
737600,3,2,1434,1957,320556,1,0,-118.594989,34.209633
782271,3,3,2868,1922,128153,0,0,-118.139661,34.124993
1338231,2,2,1024,1963,184924,1,0,-118.406,34.1821
1994976,2,1,1319,1931,338830,0,0,-118.383369,34.033975
1508449,3,2,1234,1990,228359,0,0,-117.98,33.9103
2033481,4,2,1648,1948,268677,0,0,-118.444269,34.174571
226282,3,1,1572,1956,227611,0,0,-118.061606,33.905575
1707734,3,2,1343,1985,267316,1,0,-118.486053,34.404499
2416835,3,3,2479,1956,604613,0,0,-118.37518,33.984882
1601401,3,2,1526,1923,578370,0,0,-118.207763,34.134481
2188518,3,1,1188,1947,51315,0,0,-118.126539,34.015181
388325,2,3,2160,1928,278048,0,0,-118.211145,33.970027
117633,3,2,1018,1955,345000,0,0,-117.746045,34.099381
472150,3,1,1000,1960,188478,0,0,-117.953453,34.001416
2122176,4,2,1955,1954,310871,0,0,-117.728501,34.068881
2690500,2,2,895,1972,211174,0,0,-118.696,34.0362
2031720,3,3,1669,1972,410611,0,0,-118.503,34.0238
595945,4,3,1752,1986,248773,0,0,-117.882195,34.030051
1329120,3,2,1447,1951,51907,0,0,-118.250796,33.903792
371726,2,3,1222,1984,545201,1,0,-118.378298,33.988677
1084695,3,2,1934,1951,420543,0,0,-118.316166,33.805858
553538,3,2,1407,1962,259587,0,0,-118.005455,34.040525
401905,3,2,1484,1948,237750,0,0,-118.190799,33.93282
2148221,3,2,2515,1949,110760,0,0,-118.125129,33.771243
1600315,4,2,1372,1911,206410,0,0,-118.267181,34.001293
2391091,3,2,1956,1938,82023,1,0,-118.147436,34.075785
2218653,3,2,1425,1983,292659,0,0,-117.883743,34.021896
927338,2,3,1490,2010,529457,0,0,-118.363,34.1491
358224,2,2,1179,1950,658127,0,0,-118.426772,33.984577
928754,4,3,1996,1992,407929,0,0,-118.468143,34.207285
928316,3,3,1888,1972,599484,1,0,-118.641424,34.206631
1816902,3,2,1681,1989,206571,0,0,-118.190554,34.601182
604156,2,1,1138,1920,60805,0,0,-118.289779,33.992557
2061764,3,2,1566,1967,292884,1,0,-118.50994,34.451473
2200521,5,4,3057,1914,621318,0,0,-118.251196,34.073612
385067,5,4,3020,1954,90659,0,0,-118.321402,33.960589
716686,5,3,2301,1965,260785,0,0,-118.295006,33.8115
2549308,2,3,1616,2006,831000,0,0,-118.429949,34.054441
647656,3,2,1772,1951,220576,0,0,-118.090849,33.957955
115218,3,2,1411,1946,120867,0,0,-118.218548,33.933668
1433273,3,2,2482,1961,287326,1,0,-118.633885,34.161685
2496134,3,3,2768,1987,595251,0,0,-118.777734,34.150723
499204,3,1,1110,1954,43647,0,0,-118.105409,33.916189
2283275,4,2,1510,1935,285054,0,0,-118.249012,33.948459
881340,4,2,1568,1958,415967,1,0,-117.98848,33.933356
2633481,3,2,1456,1923,46132,0,0,-118.433424,34.291458
384097,3,1,1008,1950,359000,0,0,-118.439901,34.232416
1256985,3,2,1261,1954,417000,0,0,-118.413334,34.231309
1313685,4,2,1520,1907,437769,0,0,-118.254662,33.99455
1308918,4,4,2092,2007,335840,0,0,-118.54619,34.198905
1370698,3,1,1178,1939,426242,0,0,-118.080134,33.841215
1141046,2,2,856,1985,179911,0,0,-117.962034,34.089982
436040,2,3,2378,2006,1660525,1,0,-118.445,33.9846
1027558,4,2,1574,1922,27286,0,0,-118.180403,34.089805
2402789,3,2,1704,1955,70988,0,0,-118.053272,34.698619
1644418,3,3,2000,1966,241980,0,0,-118.256402,33.868941
591257,2,2,1103,1963,328919,0,0,-118.115,34.0799
2565997,4,2,1260,1972,55245,0,0,-118.526089,34.442545
427540,3,1,1090,1950,265318,0,0,-118.117983,34.090203
1057711,5,3,1735,1918,309132,0,0,-118.265427,34.036822
1407887,3,3,2130,1988,238755,0,0,-118.185904,34.66369
495741,2,2,1330,1985,172981,1,0,-118.081,34.0174
2212221,6,3,2325,1922,264371,0,0,-118.339227,33.976917
1861133,3,2,1233,1939,205255,0,0,-118.190307,33.91966
172606,3,2,760,1928,182072,0,0,-117.901309,34.126448
1786074,5,3,2504,1989,504428,0,0,-118.074185,33.900563
970892,3,2,1128,1985,388324,0,0,-118.546116,34.413185
1926925,1,1,487,1957,312068,0,0,-118.468,34.023
1982012,3,1,1166,1935,63496,0,0,-118.179488,34.016263
372230,1,2,884,1971,117796,0,0,-118.389,34.0747
496049,4,2,1508,1958,344140,0,0,-118.07544,34.097443
512643,4,3,2017,1963,319044,1,0,-117.998143,33.92461
1304509,3,2,1344,1950,228982,0,0,-117.782868,34.068794
1294750,5,5,4748,1984,1218300,1,0,-118.415739,34.386932
329497,4,4,2224,1964,637447,0,0,-118.541566,34.270644
2702060,4,2,1305,1962,308648,0,0,-118.407181,34.319248
2347206,3,3,1969,1982,369511,0,0,-118.324038,34.206567
1625267,3,1,1343,1948,212569,0,0,-118.432221,34.301113
972089,2,2,1128,1958,673096,0,0,-118.484,34.0335
73362,3,3,2390,1941,598470,0,0,-118.311753,34.116362
426148,3,2,1424,1950,641710,0,0,-118.375853,33.920792
261262,2,2,1479,1951,208561,0,0,-118.447928,34.249462
2718419,2,2,1914,1954,291378,0,0,-118.138601,34.070904
1806412,2,2,1080,1931,129200,0,0,-118.248697,33.956825
1765743,4,2,2044,1929,365490,0,0,-118.227422,33.899731
47585,2,1,887,1953,504900,0,0,-118.091963,33.821675
854805,5,2,1730,1958,67049,0,0,-117.870445,34.109157
1298357,3,2,1488,1989,392989,1,0,-118.553605,34.434637
2517617,3,3,1614,1980,219657,0,0,-117.947797,34.059877
669625,2,1,1414,1926,530853,0,0,-118.446783,34.176378
1465988,3,2,1209,1951,312068,0,0,-118.122371,33.967819
43778,2,2,1062,1991,53242,0,0,-118.102,34.6915
2108255,3,2,1397,1951,239876,0,0,-118.058468,33.974503
565387,5,4,4292,1962,763946,1,0,-118.146811,33.952666
2064394,4,3,1326,1927,207801,0,0,-118.183867,34.121505
2693890,3,2,1647,1953,78019,0,0,-118.305243,33.83747
1955524,3,1,1384,1922,883773,0,0,-118.350979,34.088157
1901340,2,2,1076,1982,181754,0,0,-118.238605,34.148751
1111428,3,2,1314,1962,417115,0,0,-118.063775,33.820399
2310155,4,2,2665,1922,698488,1,0,-118.139239,34.132938
385825,2,2,1028,1963,340795,0,0,-118.503,34.0201
331974,5,4,4511,1975,1148442,1,0,-118.157583,34.107065
2040130,4,3,2122,1959,406513,0,0,-118.024139,33.911127
1736143,2,1,1721,1991,720743,0,0,-118.497153,34.021597
1096522,3,3,2266,1980,854315,1,0,-118.052124,34.150036
675565,3,1,1220,1951,286063,0,0,-118.269052,33.821781
1972256,4,3,2237,1959,202745,0,0,-117.984587,33.945033
1542698,2,1,812,1949,157792,0,0,-118.523553,34.172859
71151,2,1,1005,1937,298736,0,0,-118.363094,33.978783
946754,2,1,1067,1922,231758,0,0,-118.282149,33.972526
1554124,4,3,2531,1999,427596,1,0,-118.449494,34.399906
954309,3,3,1710,2007,444573,0,0,-118.519,34.1638
545078,2,3,2323,2006,604000,0,0,-118.552103,34.45714
1179273,5,3,1904,1918,232938,0,0,-118.221058,33.960305
267317,3,1,1112,1958,141201,0,0,-118.040898,33.942098
2523900,3,2,1345,1949,117542,0,0,-118.451647,34.203647
753459,4,2,1498,1956,92320,0,0,-118.317565,33.882802
130741,4,2,1337,1950,392500,0,0,-118.103228,33.896483
1803754,3,1,1034,1955,66427,0,0,-118.357965,33.860011
1999711,4,2,1732,1964,247482,0,0,-117.753126,34.105891
849357,4,3,2031,1926,95591,0,0,-118.388541,34.039428
661314,4,2,1645,1968,551738,1,0,-118.049426,33.872227
2187457,3,2,1624,1921,161734,0,0,-118.153187,34.160863
438349,3,3,1926,1988,170253,0,0,-118.401318,34.279572
249573,5,3,1848,1920,424580,0,0,-118.284686,34.008444
1861292,2,3,1836,1938,254512,1,0,-118.140983,33.946644
793508,4,3,2892,1987,370661,0,0,-118.492796,34.449047
2593151,4,4,2969,1980,371389,0,0,-118.567671,34.255933
768825,3,2,1622,1936,623373,0,0,-118.230196,34.120912
1084680,4,2,2256,1972,210736,0,0,-118.323996,33.814406
646979,2,1,951,1940,284200,0,0,-118.284017,33.944855
1508223,4,4,2684,2003,1651432,0,0,-118.373711,33.803416
2080747,4,2,1934,1956,944531,1,0,-118.374169,33.792645
770038,2,1,770,1956,169763,0,0,-118.209697,33.913459
1098264,3,1,980,1951,41549,0,0,-118.265602,33.819359
1944441,3,2,1175,1955,180418,0,0,-118.362422,33.836986
1205785,4,3,1977,1953,1153088,0,0,-118.02582,34.161514
895090,4,2,2007,1981,284238,0,0,-117.830649,33.994452
1195780,3,2,1262,1955,454000,0,0,-117.858814,34.12726
1436964,4,3,1680,1948,516912,0,0,-118.124723,34.03474
1003506,3,2,2063,1971,140625,0,0,-118.354498,33.781084
2652624,4,2,1512,1962,240405,0,0,-118.274469,33.836416
1171933,3,3,1759,2000,339425,0,0,-118.457611,34.42285
1575132,3,2,1256,1954,246307,0,0,-118.130942,33.901034
685493,3,4,2367,1953,395799,0,0,-118.430689,33.998359
1914386,3,2,1680,1971,259422,0,0,-118.097358,34.086463
2677865,4,2,2332,1909,252312,0,0,-118.31677,34.106528
2646619,4,4,2836,1972,933713,1,0,-118.572436,34.15349
2708480,4,2,1360,1958,202010,0,0,-118.016661,33.933757
785088,2,1,898,1922,35159,0,0,-118.268983,33.78373
2251661,2,2,1151,1975,317249,1,0,-118.341519,34.210734
1413772,4,2,1523,1979,258683,0,0,-117.842932,34.103238
1366351,3,2,1080,1962,282829,0,0,-118.473308,34.424795
294891,2,1,923,1916,99935,0,0,-117.759045,34.060575
2559421,5,3,3450,1974,491672,0,0,-117.860758,33.986074
1217660,3,2,1340,1931,1923898,0,0,-118.480273,34.040321
581888,2,1,760,1924,281385,0,0,-117.904886,34.139706
1819230,2,1,896,1921,523000,0,0,-118.204312,34.09644
744927,3,2,1760,1962,663262,1,0,-117.962936,33.987023
275547,3,2,1880,2000,173053,0,0,-118.163315,34.711966
2636700,4,3,2010,1928,453979,0,0,-118.36727,34.068395
2267338,2,1,846,1955,478416,0,0,-118.413349,33.99787
2145957,3,2,1298,1921,618530,0,0,-118.254827,34.088649
2145783,6,4,3360,1933,2196351,1,0,-118.115409,34.115137
1576534,1,1,760,1971,109222,1,0,-118.318,33.7417
622559,3,2,1672,1954,195583,1,0,-117.892358,34.09341
1875622,2,1,828,1941,51439,0,0,-118.119767,33.867498
986374,2,1,1260,1946,306621,0,0,-118.147138,34.032335
114831,2,2,1280,1925,164529,0,0,-118.254543,33.977794
128892,2,1,879,1941,147618,0,0,-118.198196,33.903189
715622,4,3,1528,1980,193882,0,0,-118.157163,34.007094
1809184,3,2,1356,1955,60839,0,0,-117.80358,34.110957
523739,3,3,2592,1964,542434,1,0,-118.242991,34.17196
1185486,3,2,1871,1957,219605,1,0,-118.608721,34.216113
2255151,1,1,785,1959,106632,0,0,-118.305,34.1001
948004,2,2,1720,1921,390000,0,0,-118.185972,33.798007
3764,2,1,1144,1936,85567,0,0,-118.460708,34.009767
1752637,3,2,2640,1943,258060,0,0,-118.078588,33.867901
509288,3,2,1544,1959,84031,0,0,-118.114225,34.044607
2107366,4,3,2567,1987,327753,0,0,-118.275335,33.813097
1488953,3,2,1300,1956,390000,0,0,-118.424787,34.22929
1731880,2,2,1180,2007,488908,0,0,-118.153,34.1439
2661831,4,3,1820,1973,127323,0,0,-118.185787,34.667303
2526533,3,3,1824,1963,374768,1,0,-118.431,34.0664
1256868,2,2,970,1959,404069,0,0,-118.289041,34.248115
59877,3,1,1260,1926,41819,0,0,-118.23168,34.141968
1421257,4,3,2192,1968,486700,0,0,-118.550345,34.383622
367279,4,3,2817,2001,433184,0,0,-118.620871,34.465347
2539341,3,2,1371,1942,438028,0,0,-118.317634,33.889655
1740059,3,2,1200,1969,74305,0,0,-118.325063,33.78774
1248679,3,2,1780,1961,285247,0,0,-118.270859,33.833288
481553,5,4,3298,1973,237508,0,0,-118.560851,34.071523
203602,3,3,1712,2001,376186,0,0,-118.151,33.9381
534628,5,5,4300,1989,683904,0,0,-118.529661,34.283453
116618,2,1,1167,1953,626000,0,0,-118.287544,34.026323
2457729,2,2,972,1970,324204,0,0,-118.386,33.98
41931,3,1,1254,1951,286478,1,0,-118.537937,34.192349
1537230,3,3,1701,1988,361778,0,0,-117.80381,34.014058
1735995,2,1,1081,1948,602551,0,0,-118.467412,33.985828
2351784,3,2,1446,1940,145726,0,0,-118.192933,33.945368
1079784,3,2,1107,1989,253812,0,0,-118.49,34.4207
725052,3,2,1404,1948,395287,0,0,-118.480978,34.26492
1952039,2,1,1989,1936,1020000,0,0,-118.39027,34.156282
1355282,5,2,2766,1925,343268,0,0,-118.277564,34.099251
221068,3,1,1053,1952,134000,0,0,-118.140409,34.683637
1072171,3,1,1148,1952,296523,0,0,-117.711042,34.080485
2609808,4,4,3124,1951,1081826,1,0,-118.278343,34.115178
114554,3,2,1663,1929,415014,1,0,-118.108871,34.161155
1697009,2,3,2972,1941,1876972,1,0,-118.172992,34.157959
1872871,1,1,858,1923,207143,0,0,-118.314042,34.028818
1165324,2,1,846,1953,176416,0,0,-118.234678,33.942282
1192727,3,2,1169,1950,182814,0,0,-118.247619,33.894479
2514549,3,2,1540,1963,315895,0,0,-118.223572,34.24206
2350805,3,2,2165,1975,581000,1,0,-118.26,34.1673
783025,2,2,1255,1987,203827,0,0,-118.137,34.1407
519277,5,3,2634,1961,489373,0,0,-118.647693,34.188647
2456605,3,2,1692,1956,79227,1,0,-118.494311,34.249073
1434072,4,2,1472,1936,738812,0,0,-118.366303,34.165596
1067826,2,1,1280,1909,31220,0,0,-118.288418,34.002304
523956,3,3,1831,1965,766910,0,0,-118.031329,34.158867
2644536,1,1,807,1964,332570,0,0,-118.291,34.1064
752498,4,2,2066,1959,294317,1,0,-118.502815,34.254127
1080728,4,4,3229,2003,864226,0,0,-118.36562,33.866899
659152,4,2,1540,1945,323202,0,0,-118.149888,34.037437
1762685,2,2,952,1987,167142,0,0,-118.338,33.9598
1521727,3,2,1264,1944,87012,0,0,-118.209884,33.803613
1917464,4,3,2506,1964,147831,0,0,-118.374355,33.76021
2503152,3,2,1377,1958,229221,1,0,-117.995522,33.891573
457912,2,3,1834,1979,499421,1,0,-118.381774,33.777987
1599881,4,3,2987,1928,740180,1,0,-118.394711,34.063315
2189917,3,1,1030,1952,209697,0,0,-118.09369,33.927072
929997,3,3,2590,1999,519200,1,0,-118.621666,34.50322
2445631,6,2,2242,1963,526905,0,0,-118.095694,34.092077
2199748,2,1,1176,1928,202089,0,0,-118.323263,34.006426
2692632,2,1,800,1949,120238,0,0,-118.228483,33.907584
999442,3,2,1629,1937,445770,1,0,-118.406227,34.038265
662063,4,3,2110,1965,420099,0,0,-118.315406,33.802707
929618,3,3,2446,1989,709000,1,0,-118.56672,34.291061
1199895,6,5,3438,1922,534149,0,0,-118.257619,34.070611
1747375,3,3,2096,1950,137888,1,0,-118.48949,34.158763
1490780,2,1,1060,1925,1169407,0,0,-118.385199,34.078843
2660332,3,2,1346,1943,448741,0,0,-118.437198,34.185368
342903,3,2,993,1925,363470,0,0,-118.428657,34.295647
672454,2,2,1221,1961,164875,0,0,-118.35174,34.011431
2265278,2,2,1509,1951,398078,0,0,-118.399215,34.173876
2037074,4,2,1824,1947,55662,0,0,-118.069026,34.082719
71461,3,3,1414,1979,585076,1,0,-118.437,33.9544
1734172,4,2,1888,1952,212429,0,0,-118.452406,34.307688
360246,3,2,1611,1950,150130,1,0,-118.034931,34.163596
1625074,2,1,1164,1948,109241,0,0,-118.369369,34.231661
2653189,3,1,1088,1950,198916,0,0,-118.080274,33.929598
1201139,3,3,2065,1985,794272,1,0,-118.651495,34.211805
2381940,4,3,2165,1977,205991,1,0,-117.891116,34.020541
183116,1,1,822,1928,163168,0,0,-118.303592,33.944763
2716579,3,2,1325,1988,119939,0,0,-118.145182,34.716092
144583,4,2,1866,1975,595430,0,0,-117.973912,33.995412
1024229,2,1,943,1938,175144,0,0,-118.460766,34.203257
1693959,4,2,1382,1973,62489,0,0,-118.537729,34.446893
919937,2,2,927,1975,175201,0,0,-118.294,33.8883
2336853,6,3,2670,1992,256913,0,0,-118.19685,34.108292
822145,2,1,1346,1938,206134,0,0,-118.382252,34.034137
1590601,3,2,1430,1959,91076,0,0,-117.965918,33.950486
1680094,3,1,929,1949,135063,0,0,-118.417187,34.253549
2104015,1,2,1566,1974,434999,1,0,-118.391,34.0785
1133915,5,2,2312,1955,267527,0,0,-118.411087,34.281572
1801511,4,3,2317,1971,437897,0,0,-118.784948,34.152739
2254762,3,4,1191,1987,240610,0,0,-118.132,34.0956
1876371,3,2,1158,1956,411564,0,0,-118.365211,33.816689
1117849,4,3,1880,2006,447000,0,0,-118.002269,34.04163
1311084,3,2,2142,1960,113236,0,0,-118.357384,34.15426
1521865,2,3,1736,1990,230243,0,0,-118.285,33.7239
603256,3,2,1114,1954,48369,0,0,-118.319255,33.92762
75291,2,1,1356,1953,73451,0,0,-118.120966,33.798508
358940,3,1,1690,1916,474205,0,0,-118.35777,34.0461
2172149,5,5,3212,1952,488251,1,0,-118.422817,34.026931
1302767,3,3,2243,1945,480587,0,0,-118.189371,33.840827
2305475,3,2,1468,1918,180428,0,0,-118.606358,34.203469
362903,2,1,1024,1950,4E+05,0,0,-118.061814,34.00213
1958776,4,2,1242,1955,97536,0,0,-117.956327,33.999621
2103452,3,3,1876,1987,684219,0,0,-118.388493,33.897486
2428373,4,4,3311,1959,856841,1,0,-118.575074,34.164361
7233,3,3,2131,1966,636766,0,0,-118.118807,33.754504
265351,3,1,1321,1929,218461,0,0,-118.20725,33.969628
811644,3,2,1248,1950,229172,0,0,-118.126949,33.843329
1352232,2,2,1489,1950,178766,0,0,-118.407033,34.278991
1139159,2,2,1111,1983,326000,0,0,-118.16,33.7921
59910,3,3,2150,1949,391118,0,0,-118.176862,34.172857
63383,2,1,832,1972,257012,1,0,-117.973862,34.141696
2553153,3,2,1249,1955,432902,0,0,-118.32845,33.868683
493392,5,4,3057,1980,421954,1,0,-118.566072,34.255656
238463,3,2,1291,1956,442000,0,0,-118.100542,33.989769
2120731,3,3,2710,1992,574249,0,0,-118.156827,33.795112
2107376,2,1,878,1954,206845,0,0,-118.267776,33.834221
2551201,3,2,1723,1956,267053,0,0,-118.507455,34.199055
2334311,4,3,1763,1994,333097,0,0,-118.551488,34.451636
1696938,3,2,1876,1957,167938,0,0,-118.221119,34.182194
1434818,1,1,635,1984,110652,1,0,-118.463,34.4133
509593,2,2,1098,1979,178286,0,0,-118.072,34.1014
1884794,4,2,1736,1977,268805,0,0,-118.430959,34.427186
710048,3,2,1598,1964,80514,0,0,-118.642637,34.196723
607945,3,2,1434,1962,906662,0,0,-118.390684,33.781058
2639289,4,3,1631,1955,352416,0,0,-118.370463,33.83238
1305085,3,2,1335,1973,309293,1,0,-117.837001,34.112047
2198359,5,3,3551,1995,512300,1,0,-118.028058,34.53234
2221740,1,1,760,1924,207902,0,0,-118.32133,33.789786
2253770,5,2,2426,1921,1109574,0,0,-118.481291,34.026267
170802,3,1,992,1965,192896,0,0,-118.216,33.8174
670047,5,3,4044,1918,351952,1,0,-118.302829,34.194038
180490,5,4,3632,1965,188208,0,0,-118.376841,33.980712
2639094,3,3,2046,1968,238374,0,0,-118.258039,33.849275
1723478,3,3,2729,1941,886363,0,0,-118.117806,34.108687
1465199,3,1,1136,1922,237504,0,0,-118.295799,33.982609
2556570,2,1,720,1947,35989,0,0,-118.090319,34.007658
860110,1,1,464,1981,112546,1,0,-118.615,34.1999
739724,3,1,1060,1951,515000,0,0,-118.337732,33.892117
1181109,4,2,1930,1950,86806,0,0,-118.075697,34.012492
2553934,2,2,1478,1938,637943,0,0,-118.537249,34.042986
997678,2,1,777,1949,41167,0,0,-118.436018,34.261476
833659,3,2,1583,1981,382111,1,0,-118.366,34.1626
1759070,3,3,2152,2006,178569,0,0,-118.161065,34.691419
1066072,4,3,2152,1957,720000,1,0,-118.527058,34.247012
1733162,3,2,1692,1958,113361,0,0,-118.629463,34.193987
991157,1,1,700,1945,203710,0,0,-117.861605,34.143799
1563669,2,2,1088,1963,238583,0,0,-117.72,34.0844
2035091,4,3,2491,1978,385583,0,0,-118.297287,34.625096
360257,4,3,2251,1978,329421,0,0,-118.055943,34.159941
1573900,0,1,433,1973,140684,1,0,-118.371,34.0884
957030,3,2,1667,1961,73507,1,0,-118.537879,34.224011
1426713,3,3,1620,1957,443864,1,0,-118.013371,33.893277
595293,3,2,1638,1954,229287,0,0,-117.901099,34.077028
999322,3,3,1961,1993,919554,0,0,-118.468,34.0482
367809,4,2,1953,2006,143238,0,0,-118.108994,34.666135
322865,3,2,1994,1978,297932,0,0,-117.782419,34.12138
635617,3,1,1081,1944,202882,0,0,-118.062746,33.988808
2404484,5,3,2472,1979,305378,0,0,-118.114578,34.030407
220357,3,2,1744,1957,558387,0,0,-118.477034,34.262147
389837,4,2,1816,1962,1007271,0,0,-118.387723,33.781363
2058949,4,3,3347,2007,383000,0,0,-118.248579,34.640413
960669,3,2,1198,1948,194166,0,0,-118.238645,33.883461
2154469,3,3,1420,2009,650436,0,0,-118.35,34.0645
873793,4,2,1856,1976,148278,0,0,-118.639326,34.211506
288873,2,2,1040,1975,315000,0,0,-118.558416,34.390255
618470,5,3,2812,1952,368704,0,0,-118.175974,34.105491
1244782,3,3,2275,1989,1525323,0,0,-118.414543,33.893681
2281052,4,3,2249,1923,106611,0,0,-118.477358,34.031696
2183152,3,1,1098,1954,465000,0,0,-118.601557,34.196126
305558,3,2,2171,1953,610121,1,0,-118.025715,34.167437
2372428,2,3,1272,2009,390086,0,0,-117.986764,33.941655
1983834,3,1,768,1954,158730,0,0,-118.151093,33.905343
1931955,3,2,1522,1984,214452,0,0,-117.856591,34.086538
2303892,4,3,2879,2004,869000,0,0,-118.586486,34.276885
2429548,4,3,1964,1972,106479,0,0,-118.528183,34.444123
512665,2,1,1089,1950,263304,1,0,-118.084674,33.911568
566832,4,3,2636,1972,1612000,1,0,-118.407545,33.770838
1753820,2,3,1217,1973,524872,1,0,-118.386982,33.777857
1956359,3,2,1693,1927,333000,0,0,-118.283327,33.933141
2033875,3,2,1628,1928,356395,1,0,-118.32228,34.170869
1345519,3,2,1179,1946,520117,0,0,-117.986006,34.154099
1545496,3,3,2566,1949,1340329,1,0,-118.526198,34.034313
2471664,6,3,2871,1956,184284,0,0,-118.397093,33.857369
2019277,4,3,3107,1982,401645,0,0,-118.638266,34.21347
1978680,2,1,804,1949,497055,0,0,-118.518074,34.177926
1162171,3,2,1528,1990,112552,0,0,-118.030271,34.550955
2312576,4,2,1621,1960,336818,1,0,-117.989734,33.913408
1304171,5,3,2469,1968,709659,0,0,-117.950138,33.993733
784667,3,2,1587,1959,487016,0,0,-118.100471,33.77745
1710569,2,1,1591,1925,85275,0,0,-118.24542,34.161752
2346674,3,3,3169,1955,491909,1,0,-118.563382,34.170428
1910439,4,2,1752,1959,598997,1,0,-118.6408,34.183808
2194777,4,5,3365,2004,1170000,0,0,-118.42673,34.172822
165635,4,2,1666,1964,70985,0,0,-118.423928,34.233268
1427339,3,2,1535,1964,238762,0,0,-117.930311,34.103469
458974,2,1,834,1949,324880,0,0,-117.979474,34.131569
1356470,2,1,1076,1956,140315,0,0,-118.246228,33.926176
409201,4,3,1695,2015,420515,0,0,-118.521025,34.415319
265639,3,3,1309,1994,123149,0,0,-118.145,33.973
381303,4,3,2823,2005,565000,0,0,-118.162552,34.505343
2367455,4,3,1831,1965,368128,0,0,-117.986265,33.988546
430525,3,3,1888,1975,695000,0,0,-118.31255,33.742117
1438550,3,2,1494,1941,254647,1,0,-118.193268,33.9322
697103,2,1,1276,1949,551322,0,0,-118.396435,34.155836
619411,2,3,2043,1947,1502570,0,0,-118.040604,34.110132
2197552,4,3,3386,1954,408498,0,0,-118.281949,34.255646
1986533,3,3,1071,1947,291783,0,0,-117.912745,34.121269
1358653,3,2,1850,1959,510000,0,0,-118.008616,33.932126
