"","bedroomcnt","calculatedbathnbr","calculatedfinishedsquarefeet","yearbuilt","taxvaluedollarcnt","poolcnt","hashottuborspa","Longitude","Latitude"
"19577",2,2,1119,1990,397620,"0","0",-117.613062,33.615459
"6211",4,2.5,2761,1997,556128,"1","1",-117.614004,33.645006
"9865",3,2,1923,1955,400989,"0","0",-117.80308,33.764082
"8917",3,3,2918,1978,388719,"0","0",-117.861916,33.919006
"1884",4,3.5,3339,1993,1423000,"0","0",-118.018814,33.682603
"15057",4,3,3145,1973,1015046,"1","0",-117.818304,33.807255
"10208",4,2,1419,1976,299911,"0","0",-117.901058,33.773217
"15546",3,3.5,2168,2001,494957,"0","0",-117.800656,33.705854
"11033",4,3,2340,1972,395964,"0","0",-118.046761,33.844546
"14916",2,2.5,1013,1996,441633,"0","0",-117.734446,33.581922
"13793",4,2,1524,1955,73911,"0","0",-117.814263,33.753802
"18018",3,2,1864,1955,508000,"0","0",-117.953871,33.863719
"16793",4,2,1950,1968,331676,"0","0",-117.820241,33.720146
"11719",3,2,1818,1968,558360,"0","0",-117.822182,33.657694
"1695",3,4.5,3607,1992,676076,"1","1",-117.658917,33.688654
"3822",4,2.5,1776,1964,410000,"0","0",-117.874283,33.882949
"18266",4,3,3471,2003,1325484,"0","0",-117.815514,33.659174
"11658",3,2.5,1678,1976,359832,"1","0",-117.665117,33.57668
"2538",4,2,2126,1962,402014,"1","0",-117.806418,33.766697
"14969",1,1,258,1946,464054,"0","0",-117.905509,33.604925
"19264",3,2,1344,1969,498198,"0","0",-117.838443,33.774975
"14877",3,2.5,1654,2012,486600,"0","0",-118.003012,33.818571
"15928",4,3,3121,2002,1155832,"0","1",-117.738723,33.56054
"6605",1,1,718,1987,3e+05,"0","0",-117.683228,33.655126
"16979",4,4,4117,1956,679690,"1","1",-117.753697,33.517516
"13711",3,2,1460,1968,233962,"0","0",-117.922618,33.726184
"11553",2,2,1088,1990,381395,"0","0",-117.722,33.5694
"19876",2,2,1104,1986,272599,"0","0",-117.688465,33.652604
"631",2,2,1120,1980,112631,"0","0",-117.941757,33.775637
"6128",3,3,2165,1994,357559,"0","0",-117.718266,33.589423
"8166",2,2,1714,2011,526509,"0","0",-117.786073,33.900997
"15847",2,2,2064,2007,593623,"0","0",-117.90155,33.91223
"18384",2,1,1022,1982,419000,"0","0",-117.811242,33.679203
"7180",3,2,1774,1965,628074,"0","0",-117.946542,33.689564
"804",4,3,3212,1978,580229,"1","1",-117.710271,33.537229
"5031",4,2.5,2338,1985,680217,"1","0",-117.703697,33.486733
"15102",4,2.5,1916,1958,95095,"0","0",-117.874155,33.878254
"9975",2,1.5,910,1978,300304,"0","0",-117.833713,33.742736
"2822",3,1.5,1491,1958,441972,"0","0",-117.896676,33.731872
"3861",3,2,1605,1974,271476,"1","0",-117.678166,33.594086
"15517",3,2.5,1160,1975,164278,"0","0",-117.981003,33.769378
"16478",3,2,1762,1972,210005,"0","0",-117.85797,33.880835
"12292",3,2.5,1435,1973,172096,"0","0",-118.017813,33.799129
"685",3,2,1132,1954,426000,"0","0",-117.937993,33.859739
"9569",1,1,785,1969,263522,"0","0",-118.013,33.7153
"18856",4,3,1888,1972,573616,"0","0",-118.038034,33.757459
"16491",3,2.5,1346,1974,494000,"0","0",-117.942803,33.645946
"16658",3,2,1682,1957,231215,"0","0",-117.913589,33.915458
"19212",3,2,1273,1976,370000,"0","0",-117.936284,33.914441
"10315",3,3,2081,2002,595242,"0","0",-117.62016,33.473819
"13077",4,2,1200,1971,269111,"0","0",-117.780804,33.691677
"9534",3,1.5,1121,1971,221072,"0","0",-118.005483,33.801776
"15073",2,1.5,1072,1989,237355,"0","0",-117.597753,33.646248
"11837",2,2.5,1166,2000,327509,"0","0",-117.785388,33.667307
"1689",1,1.5,936,1960,286186,"0","0",-117.792,33.5446
"16713",4,4,3000,2014,1255536,"0","0",-117.738233,33.710528
"12030",2,2,873,1982,172507,"0","0",-117.713,33.4676
"2102",3,2.5,1403,1999,369319,"0","0",-117.739096,33.570647
"19826",3,2,1407,1958,70379,"0","0",-117.973807,33.920946
"7839",3,1.5,1163,1972,258898,"0","0",-118.000235,33.81168
"15428",2,2,1287,1976,213111,"0","0",-117.637759,33.620677
"13385",1,1,832,1932,237045,"0","0",-117.620597,33.746702
"17380",1,1,686,1985,100070,"0","0",-117.645,33.6609
"11042",2,2,1576,1985,296544,"0","0",-117.639515,33.601524
"10305",3,2,1928,1957,254631,"0","1",-117.974563,33.927862
"19289",3,2.5,1799,1974,456885,"0","0",-118.015791,33.796256
"6851",3,2.5,2091,1979,456079,"0","0",-117.90789,33.662015
"5797",2,2.5,1217,2004,493383,"0","0",-117.772109,33.650519
"12654",3,2.5,2351,2007,789480,"0","0",-117.584828,33.486741
"4017",1,1,560,1971,127977,"0","0",-117.878,33.8828
"15933",3,2,1770,1976,294030,"0","0",-118.032778,33.757593
"13555",4,2.5,2441,1965,96622,"0","0",-118.018686,33.724083
"11687",2,2,1042,1980,76506,"0","0",-117.994,33.6717
"9454",3,2.5,1477,1972,359757,"0","0",-117.707354,33.476486
"16235",4,2,2080,1965,609178,"1","0",-118.037579,33.778915
"12274",4,2.5,2896,1986,747508,"1","0",-117.783281,33.78143
"14129",3,2,1273,1955,142236,"0","0",-117.992372,33.841811
"3434",2,2,1315,1974,639000,"0","0",-117.79771,33.662214
"619",3,3,2640,2011,966273,"0","0",-117.735232,33.705318
"14585",6,4,3293,1984,981461,"0","0",-117.694599,33.506267
"15039",4,2.5,2224,1964,326900,"1","1",-117.876063,33.898243
"6531",2,1,1220,1976,83079,"0","0",-117.895063,33.824863
"5262",3,2,981,1953,222172,"0","0",-117.953032,33.834105
"16680",3,2.5,2750,1966,485494,"1","1",-117.668372,33.588501
"16562",2,1.5,1037,1973,180735,"0","0",-117.666328,33.50732
"8606",3,2.5,1768,1985,268080,"0","0",-117.675091,33.651658
"2048",4,2,1340,1957,328042,"1","0",-117.907943,33.781857
"13312",5,2,1982,1964,611898,"0","0",-117.96558,33.673855
"10236",3,3,2714,1984,676052,"0","0",-117.580483,33.618898
"3610",3,3,1432,1989,140805,"0","0",-117.899,33.6973
"9316",2,2,1134,1981,211750,"0","0",-117.826652,33.651228
"18838",3,2,1849,1991,403165,"0","0",-117.700708,33.492758
"16611",4,2.5,2341,1975,137887,"0","0",-118.044912,33.848681
"13093",4,2,1750,1969,244591,"1","0",-117.828543,33.7755
"1945",3,2,1139,1959,218503,"0","0",-117.939285,33.935295
"6842",2,2,859,1997,196520,"0","0",-117.833516,33.871302
"8286",3,2.5,2252,1989,802047,"0","0",-118.023386,33.677113
"19558",2,1,624,1948,684305,"0","0",-117.88774,33.607747
"19950",4,3,2840,1989,574581,"1","1",-117.572539,33.609811
"15891",2,1,810,1962,59206,"0","0",-117.849283,33.780729
"12283",4,2.5,2525,1980,786000,"0","0",-117.664316,33.589339
"15470",4,3,2287,1998,586400,"0","0",-117.77132,33.736169
"18884",2,1.5,1088,1965,131548,"0","0",-117.994,33.6808
"3369",4,2,1704,1961,405847,"0","0",-117.845835,33.822278
"18612",4,3,2986,1997,411258,"0","0",-117.615446,33.64594
"17117",2,2,1833,1967,513011,"1","0",-117.962369,33.667814
"12505",3,2.5,1437,1997,232668,"0","0",-117.607459,33.620969
"17277",4,3,2832,1999,492572,"0","0",-117.936777,33.787686
"15166",3,2.5,1345,1994,360752,"0","0",-117.67234,33.68602
"1533",4,3,3644,1980,854820,"1","0",-117.677365,33.588599
"15478",4,3,2561,1998,940966,"0","0",-117.769615,33.74596
"1865",2,2.5,1173,1985,222219,"0","0",-117.9938,33.810642
"1700",4,2.5,2881,1976,373492,"0","0",-117.637087,33.511158
"3753",3,2.5,1874,2002,459995,"0","0",-117.634023,33.547348
"12023",3,2,1240,1971,238660,"0","0",-117.717235,33.601736
"1591",2,2,1157,1987,268950,"0","0",-117.817402,33.678837
"8846",1,1,664,1979,214000,"0","0",-117.929084,33.74824
"14211",2,2,1278,1996,61877,"0","0",-117.624838,33.64925
"524",3,2.5,1663,1954,246573,"0","0",-117.92718,33.798315
"6658",4,2,1340,1957,437500,"0","0",-117.908503,33.781854
"975",3,2.5,1587,1969,222552,"0","0",-118.060016,33.815715
"512",3,2.5,1644,1976,543910,"0","0",-117.822077,33.896952
"19099",3,2.5,1724,1990,487016,"0","0",-117.7812,33.734323
"18549",4,3,2586,2002,757401,"0","0",-117.779158,33.870889
"7153",3,1.5,1601,1962,521249,"0","0",-118.03213,33.824943
"6819",3,2,1958,1978,364049,"0","0",-117.993944,33.673437
"5587",4,3,1922,2013,709690,"0","0",-117.710621,33.69723
"9938",3,2,1240,1971,358000,"0","0",-117.720072,33.602778
"3598",4,2,1469,1968,313275,"0","0",-117.858435,33.72598
"16501",2,1.5,960,1989,353679,"0","0",-117.688938,33.522529
"18980",4,2,1735,1969,168106,"0","0",-117.682267,33.594297
"18722",4,2.5,2477,1987,870147,"1","0",-117.823991,33.681009
"13420",3,2.5,2060,1986,619894,"0","0",-117.600744,33.443314
"15100",4,2.5,2400,1971,428015,"1","0",-117.78246,33.687183
"162",5,2.5,2710,1970,715504,"0","0",-117.972996,33.699308
"12697",4,2,1200,1956,536000,"0","0",-117.928313,33.650965
"4287",3,2.5,1650,1964,453485,"0","0",-117.916293,33.769895
"9833",3,2.5,1896,1978,815000,"0","0",-117.991184,33.665521
"6901",3,2,1605,1973,280424,"0","0",-117.726898,33.513839
"1297",2,2,1298,1990,636443,"0","0",-117.887828,33.61489
"7751",3,2.5,1538,1994,549250,"0","0",-117.647745,33.591529
"2679",3,2.5,1174,1987,199906,"0","0",-117.582558,33.647585
"19741",2,2,1257,1982,278052,"0","0",-117.954,33.8035
"5995",1,1,952,1990,261257,"0","0",-117.859,33.674
"16609",3,2.5,1910,1989,595937,"0","0",-117.624752,33.450133
"2177",5,3.5,2663,1948,1014703,"0","0",-117.745219,33.504232
"16079",3,2,1210,1955,205427,"0","0",-117.924465,33.788224
"18923",2,1,1064,1951,301667,"0","0",-117.954729,33.934517
"19652",2,2.5,1052,1984,221153,"0","0",-117.794717,33.671296
"5340",2,2,1220,1985,192020,"0","0",-117.902379,33.659491
"9201",2,2,1092,1972,120611,"0","0",-117.940005,33.793316
"10671",3,2,1517,1954,75964,"0","0",-117.974423,33.768759
"2230",2,1,988,1971,280778,"0","0",-117.878555,33.704983
"15297",4,3,3538,1976,399924,"1","0",-117.845019,33.610398
"5407",2,2,1150,1962,1220195,"0","0",-117.748,33.506
"14633",3,3,2580,1976,638723,"0","0",-117.683426,33.616726
"7978",4,3,2294,2000,688592,"0","1",-117.579304,33.458251
"4940",2,2,1055,1974,335032,"0","0",-117.972191,33.660287
"2793",3,2.5,1531,1978,285122,"0","0",-117.762633,33.876512
"12637",2,1,942,1950,283966,"0","0",-117.861704,33.79383
"12858",4,2,1828,1976,547339,"0","0",-117.702833,33.650706
"16563",4,3,2155,1964,128699,"1","0",-117.847037,33.773529
"3127",4,3,2634,1965,161830,"1","0",-117.805615,33.735742
"5195",2,1,816,1994,277741,"0","0",-117.652021,33.682651
"7284",5,3,2570,1967,350693,"0","0",-117.683444,33.611912
"12904",4,2,1440,1971,180285,"0","0",-117.681509,33.599289
"1890",3,3,2144,1977,370802,"0","0",-117.992887,33.674577
"18975",4,2.5,2474,1976,780568,"1","0",-117.684424,33.485603
"18354",2,2,1079,1973,98438,"0","0",-117.745,33.6039
"16777",3,1,992,1954,206365,"0","0",-117.910348,33.779704
"17790",3,2,1344,1973,492322,"0","0",-117.975378,33.668728
"5765",4,3,1973,1976,258854,"1","0",-117.979384,33.675664
"18201",5,3,1869,1972,696956,"0","0",-117.978772,33.675305
"19598",5,3,2604,1966,232943,"0","0",-117.827328,33.774944
"15365",2,1,1007,1940,198272,"0","0",-117.877725,33.75225
"4019",3,2.5,1346,2005,551324,"0","0",-117.780166,33.712943
"1986",4,2,2019,1963,601438,"0","0",-117.813586,33.781644
"16584",3,2.5,2412,1979,1125550,"0","0",-117.797172,33.636542
"3645",3,3.5,2272,1992,527294,"0","0",-117.837518,33.637212
"6223",2,2,1800,1986,1347104,"0","0",-117.863775,33.598645
"5885",4,2.5,1977,1987,296097,"0","0",-117.596679,33.648214
"3130",4,2.5,2428,1990,387642,"0","1",-117.654578,33.684278
"500",2,1,1071,1952,52704,"1","0",-117.926134,33.775546
"19305",2,2,1503,1977,620000,"0","0",-117.647041,33.612892
"9916",4,2.5,2741,1980,781827,"0","1",-117.683041,33.550314
"6545",3,3,1592,1953,79256,"0","0",-117.940997,33.768862
"10443",4,2.5,2370,1980,515517,"0","0",-117.681811,33.476547
"8455",5,2,2765,1957,102682,"0","0",-118.080691,33.791173
"398",3,2.5,1988,2000,520117,"0","0",-117.904959,33.702527
"10276",3,2,1680,1978,277909,"0","0",-117.678197,33.605493
"14174",3,2,1659,1954,260027,"0","0",-117.902357,33.881201
"4641",3,1.5,1149,1955,263522,"0","0",-117.89387,33.826356
"343",3,2.5,1464,1975,93724,"0","0",-117.786076,33.69146
"522",3,2.5,2073,1994,502913,"0","0",-117.643434,33.586041
"1902",2,1,838,1971,129976,"1","0",-117.921838,33.739203
"5292",4,3.5,2893,2009,762404,"0","0",-117.960283,33.927896
"17921",5,3,2291,1998,699034,"1","1",-117.860284,33.873469
"7544",4,2,1866,1985,316267,"0","0",-117.622857,33.461008
"3219",4,2.5,1755,1960,83931,"0","0",-117.89879,33.884381
"2096",5,3.5,2842,1975,220201,"0","0",-117.678282,33.501514
"19294",5,3,1795,1966,272733,"1","1",-117.665038,33.592082
"17194",3,3.5,2403,1997,407745,"0","0",-117.580136,33.575536
"15454",3,2.5,1713,1963,720827,"1","0",-118.04109,33.802099
"14730",4,2,1757,1962,291343,"0","0",-117.835446,33.890602
"8699",2,2.5,1250,1981,293048,"0","0",-117.98301,33.79819
"16519",4,2,2009,1972,101841,"0","1",-117.971515,33.696193
"313",4,4,3294,2015,1278576,"0","0",-117.737435,33.710327
"4497",4,2,1912,1980,305642,"0","0",-117.958018,33.898129
"15176",1,1,633,1977,264000,"0","0",-117.758347,33.713871
"17695",4,4,2048,1947,413524,"0","0",-117.949511,33.771463
"8785",2,2.5,1740,1988,330424,"0","0",-117.696285,33.490773
"568",2,1,868,1957,118680,"0","0",-117.922286,33.846091
"2372",2,2,1475,1979,786000,"0","0",-117.763911,33.70322
"19973",4,2.5,1710,1973,222259,"0","0",-117.861539,33.879119
"2276",3,2.5,1986,1994,388735,"0","0",-117.774975,33.890507
"16464",6,2.5,2748,1967,643805,"1","0",-118.046861,33.776425
"18887",4,2,1225,1959,258701,"1","0",-117.946808,33.800816
"10906",2,2,1432,1955,400894,"0","0",-118.030653,33.843028
"9719",5,3,2628,1970,348682,"1","0",-117.694874,33.531722
"5541",4,3,2246,1986,352251,"1","0",-117.901517,33.708496
"10905",4,3,2805,1996,917598,"0","0",-117.757583,33.723561
"14567",3,2,1357,1962,419110,"1","0",-118.023682,33.858537
"17420",4,2.5,2116,1964,81175,"0","0",-118.036983,33.762882
"4322",3,1.5,1045,1957,5e+05,"0","0",-117.956624,33.757029
"2917",2,2.5,1493,2009,449174,"0","0",-117.786073,33.900997
"7368",3,2.5,2105,1986,845066,"0","0",-117.870512,33.653081
"4660",2,2.5,1263,2003,306240,"0","0",-117.645394,33.554534
"7563",2,2,1324,1969,3e+05,"0","0",-117.718,33.6205
"15519",4,3,1693,1998,440443,"0","0",-117.612487,33.653364
"2079",3,2,1205,1959,446004,"0","0",-117.981108,33.7645
"2664",4,2.5,2612,1999,504316,"0","0",-117.627191,33.664707
"779",3,2.5,1879,1989,128090,"0","0",-117.72321,33.524636
"10107",3,2.5,2063,1997,392138,"0","0",-117.699642,33.558269
"7916",4,2,1540,1973,740640,"1","0",-117.973259,33.668793
"18317",3,2,1240,1971,350000,"0","0",-117.719579,33.601639
"15022",4,2,1733,1963,72911,"0","0",-117.882484,33.89396
"620",4,3,2637,1976,204174,"0","0",-118.032794,33.707633
"4970",4,3,2007,1966,128703,"0","0",-117.689569,33.59668
"7970",3,2,1456,2003,635000,"0","0",-117.850088,33.665651
"3406",5,4.5,3799,2003,1244599,"0","1",-117.829075,33.909191
"10769",3,2,1576,1955,444054,"0","0",-117.890611,33.765349
"16092",4,2,1556,1960,362769,"0","0",-117.936013,33.687736
"10374",5,3,2139,1965,636561,"1","0",-117.81273,33.796324
"8589",5,3.5,3759,1990,928409,"1","1",-117.755795,33.892601
"18234",4,2.5,1904,1978,184285,"0","0",-117.683462,33.645405
"3869",4,2,1225,1958,227019,"0","0",-117.969523,33.925845
"2110",3,2,1320,1965,106953,"0","0",-118.081,33.7256
"6080",3,2,1352,1956,5e+05,"0","0",-118.007567,33.819328
"1550",3,3.5,1703,1994,662849,"0","0",-117.773508,33.533122
"12565",5,3,1563,1950,318580,"0","0",-117.877461,33.728635
"12914",2,1,902,1958,352101,"0","0",-117.91641,33.843521
"10723",3,2.5,2352,1985,416330,"0","0",-117.629596,33.641952
"15457",3,2.5,1941,1976,576824,"0","0",-117.782088,33.705994
"3144",2,2,891,1995,239317,"0","0",-117.651295,33.682538
"6967",4,2.5,2159,1964,405666,"1","0",-117.963516,33.892932
"8353",3,2,1309,1962,6e+05,"1","0",-118.027575,33.728869
"16965",2,2,1526,1952,284308,"0","0",-117.875362,33.723063
"14226",3,2,1472,1984,70338,"0","0",-117.633224,33.621279
"13031",3,2,1345,1960,493759,"1","1",-117.982091,33.798187
"15472",2,2,1252,1988,351000,"0","0",-117.734049,33.885305
"3754",5,3,2164,2008,282734,"1","0",-117.905602,33.720487
"11029",3,2,1326,1973,509714,"0","0",-117.654362,33.616667
"14466",2,2.5,2183,2003,638764,"0","0",-117.780993,33.65038
"3708",3,2,1777,1963,870425,"0","0",-117.75415,33.547342
"9045",5,4.5,3848,1996,1130006,"1","1",-117.645352,33.470831
"2574",4,2,1774,1957,466856,"1","0",-117.948459,33.814908
"19009",4,3,2340,1973,312923,"0","0",-118.049449,33.844527
"9345",3,2.5,1904,2001,451748,"0","0",-117.769277,33.73418
"14574",5,2.5,1659,1960,353558,"0","0",-118.024852,33.790694
"5729",2,2.5,1858,1973,841549,"0","0",-117.722117,33.486612
"18844",2,2.5,1069,1978,381000,"0","0",-117.761501,33.876455
"3721",3,2.5,1517,1992,578692,"0","0",-117.902,33.6557
"1172",5,4,3383,1993,996000,"0","0",-117.636814,33.680565
"19606",2,2.5,1200,1989,486182,"0","0",-117.998,33.6629
"17355",3,3.5,2135,1956,743897,"0","0",-118.07607,33.787301
"11495",2,2,1279,2004,480000,"0","0",-117.751851,33.700815
"12338",3,2,1285,1955,49709,"0","0",-117.950467,33.792389
"5737",5,2.5,2149,1965,117766,"0","0",-118.028695,33.827835
"1853",3,2.5,1908,1962,257990,"0","0",-117.856269,33.772976
"14480",4,2.5,2041,1988,442443,"0","0",-117.649212,33.572929
"18478",3,2,1520,1978,393131,"0","0",-117.991716,33.67135
"7264",2,2,1078,1989,271656,"0","0",-117.687964,33.524021
"16702",5,3.5,2942,1998,798692,"0","0",-118.039788,33.849359
"2135",4,2,1577,1961,266748,"0","0",-117.826938,33.80828
"7251",4,2.5,2045,1990,349628,"0","1",-117.61933,33.61329
"6005",3,2,1560,1963,528455,"0","0",-117.849487,33.893629
"2850",3,1.5,1735,1962,307390,"0","0",-118.02954,33.825662
"4216",3,2,1062,1977,274539,"0","0",-117.779748,33.868123
"11791",3,2,1264,1960,69356,"1","0",-118.036264,33.725426
"12847",3,3,1838,2007,552250,"0","0",-117.818275,33.693325
"7370",3,2,1381,1958,512000,"0","0",-117.935585,33.821207
"19912",3,1.5,1121,1977,182426,"1","0",-117.773265,33.696082
"6831",4,2,2265,1996,463609,"0","0",-117.588679,33.442062
"4884",2,1,618,1987,266000,"0","0",-117.588453,33.64797
"4704",6,4,2688,1980,369076,"0","0",-117.807653,33.673987
"6317",3,2,1261,1955,51398,"0","0",-117.996849,33.798682
"18236",2,2,1110,1969,317307,"0","0",-118.013,33.7153
"7982",4,3,3303,1992,784467,"1","1",-117.805839,33.837285
"2076",5,5,4266,1973,1472112,"0","0",-117.982643,33.880484
"12838",3,2,1114,1981,5e+05,"0","0",-117.810323,33.669632
"14291",2,1,772,1913,223250,"0","0",-117.889585,33.751217
"1894",1,1,675,1981,104023,"0","0",-117.677831,33.643472
"9825",4,2,1302,1972,408000,"0","0",-117.783685,33.865697
"18958",5,3,2426,1971,789076,"0","0",-117.947381,33.705263
"16305",2,1,1116,1938,61499,"0","0",-118.098037,33.739922
"7813",3,1.5,968,1956,213146,"0","0",-117.981439,33.810909
"16986",3,2.5,1889,1977,520117,"0","0",-117.78898,33.684127
"12912",4,2.5,2065,1994,380820,"1","1",-117.643409,33.598922
"5547",3,2,1790,1971,579005,"0","0",-117.658557,33.572424
"17681",2,2,1049,1930,148077,"0","0",-117.859015,33.735197
"13356",3,3.5,2584,2004,1242000,"0","0",-118.002,33.665
"11468",4,2,1878,1976,758010,"0","0",-117.820428,33.896975
"2773",2,1,868,1971,238690,"0","0",-117.960549,33.922737
"7098",3,2.5,1656,1971,468873,"0","0",-117.951394,33.697938
"2609",3,2,2096,1962,587732,"0","0",-117.924078,33.942236
"6667",3,2.5,2266,1983,333900,"0","0",-117.712174,33.592805
"13102",4,3,1547,1973,337221,"0","0",-117.928315,33.777575
"556",4,2,1891,1964,750786,"0","0",-117.871116,33.64013
"7344",4,3,2135,1971,376490,"0","0",-117.662674,33.620987
"2706",3,2,1451,1959,349415,"0","0",-117.948096,33.815813
"11291",2,1,823,1968,165396,"0","0",-117.855,33.7776
"10394",4,3.5,2470,1959,249065,"1","0",-117.909127,33.907765
"18275",4,3.5,3073,2002,844163,"0","0",-117.963654,33.886734
"13901",6,4,2569,1965,643944,"0","0",-117.915773,33.888708
"5384",4,4.5,3823,1997,693013,"1","0",-117.761509,33.727482
"5926",2,1,798,1973,164952,"0","0",-117.669551,33.496027
"10199",3,3,1821,2005,7e+05,"0","0",-117.780166,33.712943
"18537",4,2,1536,1973,343090,"0","0",-117.942437,33.708058
"3059",4,4.5,4466,2007,1489191,"1","1",-117.635002,33.535228
"11661",3,2.5,1748,2007,650000,"0","0",-117.809296,33.695825
"696",4,2,1717,1973,297482,"0","0",-118.030929,33.706507
"16741",3,2,1575,1972,725012,"0","0",-117.971782,33.656996
"8011",6,2,2298,1966,143158,"0","0",-118.018854,33.707102
"17200",3,4.5,2694,2004,487251,"0","0",-117.999255,33.662032
"12430",2,2,931,1979,278052,"0","0",-117.917502,33.888037
"5824",2,1.5,994,1971,72072,"0","0",-117.734,33.6109
"12569",5,3,2033,1974,698000,"0","0",-117.660834,33.626989
"15353",5,2,1659,1946,314473,"0","0",-117.874919,33.730067
"7348",3,2,1426,1972,395288,"0","0",-117.986876,33.868835
"12753",4,4,3254,2005,874827,"0","0",-117.808142,33.900698
"15440",3,2,1416,1956,371363,"0","0",-117.890985,33.732045
"15359",3,1.5,1426,1966,196461,"0","0",-118.056071,33.81628
"18168",3,2,1718,1952,298676,"0","0",-117.8797,33.724851
"4982",3,2.5,1352,1973,406100,"0","0",-117.844992,33.890423
"6024",3,3,2762,1980,940000,"1","0",-117.640691,33.629195
"9847",2,2,872,1972,144978,"1","0",-117.881,33.696
"5714",3,2.5,2122,1959,385318,"1","1",-117.822696,33.765619
"8740",3,2,2864,1977,774000,"1","0",-117.575786,33.618107
"5419",3,2,1178,1974,477008,"0","0",-117.660961,33.63106
"6090",4,4,3656,1990,1331604,"1","1",-117.724149,33.517148
"19197",2,1.5,1040,1984,113497,"0","0",-117.952,33.9236
"1687",3,1,1216,1954,50632,"0","0",-117.93514,33.654063
"13604",3,2,1375,1962,348048,"0","0",-118.008115,33.740487
"16330",4,3,2900,1995,1310676,"1","0",-117.860011,33.59824
"2148",3,2,1231,1960,346010,"0","0",-117.909928,33.731282
"16035",5,4.5,3387,2012,712560,"0","0",-118.02981,33.757892
"14070",4,2,2016,1979,308726,"0","0",-117.692911,33.652192
"8976",3,2,1216,1970,364432,"0","0",-117.774237,33.691409
"11703",3,2.5,1664,2001,398085,"0","0",-118.066599,33.802192
"4853",2,1.5,900,1964,247000,"0","0",-118.008,33.7572
"439",3,2.5,2207,1958,91808,"0","0",-117.875819,33.773749
"19206",4,2.5,1776,1964,360000,"0","0",-117.874647,33.884233
"17190",4,2,1403,1955,157060,"0","0",-117.983976,33.79134
"9524",3,2,900,1928,542017,"0","1",-117.786076,33.546044
"396",3,2,2211,1959,111803,"0","0",-118.08227,33.782827
"17294",4,2.5,1943,1987,789864,"0","0",-117.696763,33.520993
"16890",4,2.5,1730,1984,270579,"0","0",-117.759829,33.879611
"534",2,1,908,1925,90506,"0","0",-117.915094,33.605753
"1841",2,1,1020,1941,362605,"0","0",-117.911322,33.872866
"19848",4,3,1910,1995,317711,"0","0",-117.647702,33.683748
"5748",4,2,1960,1959,976156,"1","0",-118.091646,33.745526
"981",4,2.5,1686,1988,443828,"0","0",-117.910758,33.747127
"9483",5,3,3556,1999,1493289,"0","1",-117.766768,33.728441
"19860",3,3,2014,1992,385451,"0","0",-117.779888,33.870463
"12942",4,2,1355,1955,417752,"0","0",-118.011091,33.839574
"7203",2,1.5,1538,1978,321014,"0","0",-117.969909,33.767207
"4348",6,4,3219,1959,924489,"1","1",-118.08346,33.776426
"2127",3,2,1626,1949,1443014,"0","0",-117.802962,33.550549
"7650",3,2.5,2027,2006,868038,"0","0",-117.754062,33.692956
"19535",3,2,1240,1963,59367,"0","0",-118.008222,33.719296
"5086",3,2.5,2113,1999,773000,"0","0",-117.771615,33.732095
"7922",2,3,1378,1999,277710,"0","0",-117.737961,33.583325
"17956",2,2,1117,1992,377000,"0","0",-117.611889,33.619889
"15072",4,2,1569,1955,88805,"0","0",-118.046735,33.799517
"12642",3,2.5,1585,1996,254935,"0","0",-117.739712,33.577888
"12281",3,2.5,1773,1990,702054,"0","0",-117.69309,33.517032
"15555",2,1.5,980,1964,85923,"1","0",-117.844,33.7407
"9117",4,3,2507,1965,338087,"0","0",-117.961962,33.646469
"18809",4,2.5,1828,1989,462612,"0","0",-117.718824,33.567955
"14040",4,2,1267,1955,508000,"1","0",-117.944549,33.85713
"9251",3,2,1672,1965,387279,"0","0",-117.707799,33.620674
"5681",4,3,2878,1969,351899,"1","0",-117.802451,33.738383
"13402",2,2,1219,1973,222817,"0","0",-117.747,33.6122
"12206",4,2.5,2341,1975,136052,"0","0",-118.043091,33.848308
"12322",3,2.5,1417,1985,233129,"0","0",-117.627509,33.449726
"11606",4,2,1719,1972,569441,"0","1",-117.662067,33.624849
"12401",3,2.5,1692,1987,337312,"0","0",-117.668651,33.64312
"12757",3,3,2202,1987,690370,"0","0",-117.628401,33.466285
"6384",3,4,3504,1990,607138,"1","1",-117.65584,33.588164
"11695",3,2,1724,1981,338663,"0","0",-117.68295,33.4773
"17502",4,3,2477,1989,476834,"0","0",-117.777061,33.884305
"19271",4,3,2234,2004,681505,"0","0",-117.601771,33.470307
"2556",3,2,1085,1923,137502,"0","0",-117.863333,33.725702
"6214",2,1,953,1936,46118,"0","0",-117.914062,33.63783
"17542",4,4.5,3977,2001,1983759,"1","0",-117.874567,33.625989
"15600",2,1,650,1933,21777,"0","0",-117.629714,33.708402
"14872",4,3,2758,2005,530519,"0","0",-117.99573,33.88668
"11612",3,2.5,1689,1962,447799,"1","0",-117.845306,33.823287
"13086",4,2.5,1852,1984,446672,"0","0",-117.81683,33.673945
"16062",2,2,1032,1972,287104,"0","0",-117.977,33.659
"17974",4,3,2281,1992,420683,"0","1",-117.766701,33.754839
"11983",4,2,1702,1960,240269,"0","0",-117.996234,33.721194
"5683",5,3,2109,1972,785000,"1","0",-117.948387,33.896812
"3262",2,2,1220,1984,366783,"0","0",-117.737475,33.868935
